---,DisplayName,Description,DescriptionLong,FlavorText,CustomTypeText,EmberWeaponData,OffHandWeaponToEquip,bUseAffixWithName,SlotForSkillDescription,LevelRangeString,MinLevel,MaxLevel,DropWeight,GoldValue,ItemWardrobe,bCanBeDyed,DyeRow,GameplayTagContainer,AffixAnyTagContainer,AffixAllTagContainer,AffixSpawnRowName,ItemQuality,LootContent,LootContentRecipe,LootContentRecipeUnit,DamageTypeTag,SpokeTags,PlayerClassTags,ItemSetTag,AnimSlotPrefix,AnimSlotSuffix,bIsTwoHanded,bCanSell,bCanDestroy,bCanBeUsed,bCanBulkBuy,bIgnoreLevel,bIgnoreSpoke,bIgnoreDroppedArea,AttackSpeedIndex,bIsStatStick,PickupAction,PickUpTraitString,MaxStackSize,IconOverride,ItemClass,Notes
LuckItem_Map_Voltura_Rare,"NSLOCTEXT(""ItemsTable"", ""LuckItem_Map_Voltura_Rare_DisplayName"", ""Voltaic Supply Run Map"")","NSLOCTEXT(""ItemsTable"", ""5222B7E443DA4ADF2F5607A9C09817FC"", ""A challenging map with a 35% increased chance to drop gear."")","","NSLOCTEXT(""ItemsTable"", ""F1533E834677B3A5A1A85B94169339DD"", ""Use this item to summon portal"")","","(RowName="""")","(RowName="""")","False","None","","0.000000","0.000000","0","60.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Scroll""),(TagName=""Item.Consumable.MapworksScroll"")))","(GameplayTags=)","(GameplayTags=)","Mapworks_LuckItem_Rare_Echonok","Rare","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=((TagName=""Region.RedHavenCoast.EchonokMountains"")))","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","True","True","True","False","True","False","True","None","False","AddToInventory","None","5","/Game/UI/Textures/Mapworks-icon-VoltaicGear.Mapworks-icon-VoltaicGear","/Game/Items/Scrolls/MapScroll_Rare.MapScroll_Rare_C",""
MagicEssence,"NSLOCTEXT(""ItemsTable"", ""FEC376254F9CF1FBB42EFC9562A9B221"", ""Magic Essence"")","NSLOCTEXT(""ItemsTable"", ""FE6522A54FC9377700251393D8CE473A"", ""It holds a minor amount of power."")","","","","(RowName="""")","(RowName="""")","True","None","1-60","0.000000","0.000000","0","15.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Essence.Magic"")))","(GameplayTags=)","(GameplayTags=)","None","Magic","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","True","False","False","False","False","False","False","None","False","AddToTrait","Currency|MagicEssence=1","0","/Game/UI/Textures/LooseIcons/icon_Essence_Magic.icon_Essence_Magic","/Game/Environments/GlobalProps/Blueprints/Quest/MagicEssence.MagicEssence_C",""
MagicMapBag_Gold,"NSLOCTEXT(""ItemsTable"", ""36BEE7D04FAA26D92C1ED29650F62302"", ""Goldrush Mapworks Bag"")","NSLOCTEXT(""ItemsTable"", ""9567C3D845D314A5AFB2169FEA255DE0"", ""One each of Goblin, Hyvid, and Voltura magic mapworks scrolls are inside."")","","NSLOCTEXT(""ItemsTable"", ""56558E134C7590E5857DB286D7D62193"", ""Use this item to obtain mapworks scrolls."")","","(RowName="""")","(RowName="""")","True","None","","0.000000","0.000000","0","90.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Consumable.Bundle"")))","(GameplayTags=)","(GameplayTags=)","MapBag_Gold_Magic","Magic","(RowName="""")","GoldLuckMapworksBundle_Magic","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","True","False","True","False","False","None","False","AddToInventory","None","0","None","/Game/Items/General/RandomBags/MapBag_Magic.MapBag_Magic_C",""
MagicMapBag_Item,"NSLOCTEXT(""ItemsTable"", ""D86F9EE54D681C587DEB8B9BDD42D116"", ""Supply Run Mapworks Bag"")","NSLOCTEXT(""ItemsTable"", ""B83AEAAE4546109ABB7339B8D56F8D20"", ""One each of Goblin, Hyvid, and Voltura magic mapworks scrolls are inside."")","","NSLOCTEXT(""ItemsTable"", ""BCB5D7174FC7C20B27F4769A0F0AFC9F"", ""Use this item to obtain mapworks scrolls."")","","(RowName="""")","(RowName="""")","True","None","","0.000000","0.000000","0","90.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Consumable.Bundle"")))","(GameplayTags=)","(GameplayTags=)","MapBag_Item_Magic","Magic","(RowName="""")","ItemLuckMapworksBundle_Magic","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","True","False","True","False","False","None","False","AddToInventory","None","0","None","/Game/Items/General/RandomBags/MapBag_Magic.MapBag_Magic_C",""
MetalBarsBag,"NSLOCTEXT(""ItemsTable"", ""A0739E1949455A31FA94F188474D4D99"", ""Metal Bars Bundle"")","NSLOCTEXT(""ItemsTable"", ""0718B09A4127FF1DF76054B0693218E6"", ""Consume this to gain a bonus amount of Metal Bars."")","","","","(RowName="""")","(RowName="""")","True","None","","0.000000","0.000000","0","15.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Consumable"")))","(GameplayTags=)","(GameplayTags=)","None","Magic","(RowName="""")","BundleofMetalBars","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","True","False","True","True","True","None","False","AddToInventory","None","0","None","/Game/Items/General/RandomBags/TinBarBag_bp.TinBarBag_bp_C",""
MetalNuggetsBag,"NSLOCTEXT(""ItemsTable"", ""7466272E4E45675B3FD929969D166FEC"", ""Metal Nuggets Bundle"")","NSLOCTEXT(""ItemsTable"", ""3904677042D560868460469C85F48671"", ""Consume this to gain a bonus amount of Metal Nuggets."")","","","","(RowName="""")","(RowName="""")","True","None","","0.000000","0.000000","0","15.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Consumable"")))","(GameplayTags=)","(GameplayTags=)","None","Magic","(RowName="""")","BundleofMetalNuggets","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","True","False","True","True","True","None","False","AddToInventory","None","0","None","/Game/Items/General/RandomBags/TinNuggetBag_bp.TinNuggetBag_bp_C",""
Potion_Electric,"NSLOCTEXT(""ItemsTable"", ""D1F3DEE54DD990D99EF270A47A347868"", ""Polarized Potion"")","","","","","(RowName="""")","(RowName="""")","False","Potion","1-60","0.000000","0.000000","1","25.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Potion.Electric""),(TagName=""Item.Consumable""),(TagName=""Region.RedHavenCoast.EchonokMountains"")))","(GameplayTags=)","(GameplayTags=)","None","Consumable","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=((TagName=""Region.RedHavenCoast.EchonokMountains"")))","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","True","True","False","True","True","False","False","None","False","AddToInventory","None","5","None","/Game/Items/Potions/PotionEchonok.PotionEchonok_C",""
Potion_Health,"NSLOCTEXT(""ItemsTable"", ""541C557643E830A78A236F840FFE6DC8"", ""Health Potion"")","","","","","(RowName="""")","(RowName="""")","False","Potion","1-60","0.000000","0.000000","1","25.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Region.GoblinIsle.GoblinForest""),(TagName=""Item.Potion.Health""),(TagName=""Item.Consumable"")))","(GameplayTags=)","(GameplayTags=)","None","Consumable","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=((TagName=""Region.GoblinIsle.GoblinForest"")))","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","True","True","False","True","True","False","False","None","False","AddToInventory","None","5","None","/Game/Items/Potions/HealthPotion.HealthPotion_C",""
Potion_Poison,"NSLOCTEXT(""ItemsTable"", ""D93953D9491F7391B48DBA8DB9F6E685"", ""Antidote Potion"")","","","","","(RowName="""")","(RowName="""")","False","Potion","1-60","0.000000","0.000000","1","25.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Region.GoblinIsle.InfestedForest""),(TagName=""Item.Potion.Poison""),(TagName=""Item.Consumable"")))","(GameplayTags=)","(GameplayTags=)","None","Consumable","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=((TagName=""Region.GoblinIsle.InfestedForest"")))","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","True","True","False","True","True","False","False","None","False","AddToInventory","None","5","None","/Game/Items/Potions/PotionHyvid.PotionHyvid_C",""
Quest_AbandonedSupplies_01,"NSLOCTEXT(""ItemsTable"", ""41EC5BC146435F08B53C03856E58659C"", ""Abandoned Supplies"")","","","","","(RowName="""")","(RowName="""")","False","None","","0.000000","0.000000","0","0.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Quest"")))","(GameplayTags=)","(GameplayTags=)","None","Quest","(RowName="""")","None","(RowName="""")","(TagName=""Item.Quest"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","False","False","False","False","False","None","False","AddToInventory","None","20","None","/Game/Items/QuestItems/QuestItem_GenericCrate.QuestItem_GenericCrate_C",""
Quest_AbsintheDispenser,"NSLOCTEXT(""ItemsTable"", ""4FA7F72148C04041CF1ADAB876A8FFD7"", ""Absinthe Dispenser"")","","","","","(RowName="""")","(RowName="""")","False","None","","0.000000","0.000000","1","0.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Quest"")))","(GameplayTags=)","(GameplayTags=)","None","Quest","(RowName="""")","None","(RowName="""")","(TagName=""Item.Quest"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","False","False","False","False","False","None","False","AddToInventory","None","0","None","/Game/Environments/GlobalProps/Blueprints/Quest/gbl_prop_absinthedispenser_01_bp.gbl_prop_absinthedispenser_01_bp_C",""
Quest_AbsintheGlass,"NSLOCTEXT(""ItemsTable"", ""8B9568CF4A4D3B4277692CBEBCC06F5B"", ""Absinthe Glass"")","","","","","(RowName="""")","(RowName="""")","False","None","","0.000000","0.000000","1","0.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Quest"")))","(GameplayTags=)","(GameplayTags=)","None","Quest","(RowName="""")","None","(RowName="""")","(TagName=""Item.Quest"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","False","False","False","False","False","None","False","AddToInventory","None","0","None","/Game/Environments/GlobalProps/Blueprints/Quest/gbl_prop_absintheglasses_01_bp.gbl_prop_absintheglasses_01_bp_C",""
Quest_AlpacaCollar,"NSLOCTEXT(""ItemsTable"", ""48A7FC4D4E707CB1DF94F9A45750EB8B"", ""Alpaca Communication Collar"")","","","","","(RowName="""")","(RowName="""")","False","None","","0.000000","0.000000","0","0.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Quest"")))","(GameplayTags=)","(GameplayTags=)","None","Quest","(RowName="""")","None","(RowName="""")","(TagName=""Item.Quest"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","False","False","False","False","False","None","False","AddToInventory","None","0","None","/Game/Environments/GlobalProps/Blueprints/Quest/gbl_prop_alpacacollar_01_bp.gbl_prop_alpacacollar_01_bp_C",""
Quest_AutomatonArm,"NSLOCTEXT(""ItemsTable"", ""DA5A40684BE24EB73A58268E4745362F"", ""Automaton Arm"")","","","","","(RowName="""")","(RowName="""")","False","None","","0.000000","0.000000","1","0.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Quest"")))","(GameplayTags=)","(GameplayTags=)","None","Quest","(RowName="""")","None","(RowName="""")","(TagName=""Item.Quest"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","False","False","False","False","False","None","False","AddToInventory","None","0","None","/Game/Environments/GlobalProps/Blueprints/Quest/gbl_prop_automationarm_01_bp.gbl_prop_automationarm_01_bp_C",""
Quest_BaitMeat,"NSLOCTEXT(""ItemsTable"", ""DBC52B3A4CF15BAA1B06029493B876DE"", ""Bait Meat"")","","","","","(RowName="""")","(RowName="""")","False","None","","0.000000","0.000000","0","0.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Quest"")))","(GameplayTags=)","(GameplayTags=)","None","Quest","(RowName="""")","None","(RowName="""")","(TagName=""Item.Quest"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","False","False","False","False","False","None","False","AddToInventory","None","0","None","/Game/Environments/GlobalProps/Blueprints/Quest/gbl_prop_baitmeat_01_bp.gbl_prop_baitmeat_01_bp_C","DQ_WhatABoar"
Quest_BigPigfish,"NSLOCTEXT(""ItemsTable"", ""AF3F8E2E4F12C156A22EE0AC0AE75D23"", ""Big Pigfish"")","","","","","(RowName="""")","(RowName="""")","False","None","","0.000000","0.000000","0","0.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Quest"")))","(GameplayTags=)","(GameplayTags=)","None","Quest","(RowName="""")","None","(RowName="""")","(TagName=""Item.Quest"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","False","False","False","False","False","None","False","AddToInventory","None","0","None","/Game/Environments/GlobalProps/Blueprints/Quest/gbl_prop_pigfish_01_bp.gbl_prop_pigfish_01_bp_C",""
Quest_BlueJug,"NSLOCTEXT(""ItemsTable"", ""847828714084F7672D0D63878C9DA465"", ""Blue Jug"")","","","","","(RowName="""")","(RowName="""")","False","None","","0.000000","0.000000","1","0.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Quest"")))","(GameplayTags=)","(GameplayTags=)","None","Quest","(RowName="""")","None","(RowName="""")","(TagName=""Item.Quest"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","False","False","False","False","False","None","False","AddToInventory","None","0","None","/Game/Environments/GlobalProps/Blueprints/Quest/gbl_prop_bluejug_01_bp.gbl_prop_bluejug_01_bp_C",""
Quest_BlueMushrooms,"NSLOCTEXT(""ItemsTable"", ""5381D5CF4FA043CF8278AAB5391DC53B"", ""Sky Cap Mushrooms"")","","","","","(RowName="""")","(RowName="""")","False","None","","0.000000","0.000000","1","0.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Quest"")))","(GameplayTags=)","(GameplayTags=)","None","Quest","(RowName="""")","None","(RowName="""")","(TagName=""Item.Quest"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","False","False","False","False","False","None","False","AddToInventory","None","0","None","/Game/Environments/GlobalProps/Blueprints/Quest/gbl_prop_bluemushrooms_01_bp.gbl_prop_bluemushrooms_01_bp_C","A1C1Q2"
Quest_Blunderbuss,"NSLOCTEXT(""ItemsTable"", ""42FF8C03415849B45EBC11916B410560"", ""Blunderbuss"")","","","","","(RowName="""")","(RowName="""")","False","None","","0.000000","0.000000","0","0.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Quest"")))","(GameplayTags=)","(GameplayTags=)","None","Quest","(RowName="""")","None","(RowName="""")","(TagName=""Item.Quest"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","False","False","False","False","False","None","False","AddToInventory","None","0","None","/Game/Items/QuestItems/QuestItem_GenericCrate.QuestItem_GenericCrate_C","DQ_BarrelOfAGun"
Quest_Bone_01,"NSLOCTEXT(""ItemsTable"", ""Quest_Bone_01_DisplayName"", ""Rare Bone"")","","","","","(RowName="""")","(RowName="""")","False","None","","0.000000","0.000000","1","0.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Quest"")))","(GameplayTags=)","(GameplayTags=)","None","Quest","(RowName="""")","None","(RowName="""")","(TagName=""Item.Quest"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","False","False","False","False","False","None","False","AddToInventory","None","0","None","/Game/Environments/GlobalProps/Blueprints/Quest/gbl_prop_bones_01_bp.gbl_prop_bones_01_bp_C",""
Quest_BonePile,"NSLOCTEXT(""ItemsTable"", ""AE4D872145D3D0198CF507841ED43B7B"", ""Bone Pile"")","","","","","(RowName="""")","(RowName="""")","False","None","","0.000000","0.000000","0","0.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Quest"")))","(GameplayTags=)","(GameplayTags=)","None","Quest","(RowName="""")","None","(RowName="""")","(TagName=""Item.Quest"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","False","False","False","False","False","None","False","AddToInventory","None","0","None","/Game/Environments/GlobalProps/Blueprints/Quest/gbl_prop_contaminatedbones_01_bp.gbl_prop_contaminatedbones_01_bp_C","DQ_SticksAndStones"
Quest_BonePile_01,"NSLOCTEXT(""ItemsTable"", ""Quest_BonePile_01_DisplayName"", ""Lost Remains"")","","","","","(RowName="""")","(RowName="""")","False","None","","0.000000","0.000000","1","0.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Quest"")))","(GameplayTags=)","(GameplayTags=)","None","Quest","(RowName="""")","None","(RowName="""")","(TagName=""Item.Quest"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","False","False","False","False","False","None","False","AddToInventory","None","0","None","/Game/Environments/GlobalProps/Blueprints/Quest/gbl_prop_contaminatedbones_01_bp.gbl_prop_contaminatedbones_01_bp_C",""
Quest_BowlStew_01,"NSLOCTEXT(""ItemsTable"", ""7B35D49E493CD411CECAD384EE3A6E92"", ""Bowl of Questionable Stew"")","","","","","(RowName="""")","(RowName="""")","False","None","","0.000000","0.000000","0","0.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Quest"")))","(GameplayTags=)","(GameplayTags=)","None","Quest","(RowName="""")","None","(RowName="""")","(TagName=""Item.Quest"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","False","False","False","False","False","False","False","None","False","AddToInventory","None","0","None","/Game/Environments/GlobalProps/Blueprints/Quest/gbl_prop_stew_01_bp.gbl_prop_stew_01_bp_C",""
