---,MinLevel,MaxLevel,DropWeight,MaxCount,TextFormat,ItemTextFormat,bAlwaysShowAffixName,bIsPrimaryAffix,TraitType,AffixGameplayTags,AffixCurveValue1,AffixCurveValue2,AffixCurveValue3,AffixCurveValue4,AffixCurveValue5,AffixCurveValue6,TraitString,Normal,Magic,Rare,Legendary,Unique,EnchantingMagicMultipliers,EnchantingRareMultipliers,EnchantingLegendaryMultipliers,LifeboundMultiplier,TextOnDrop,Notes
PetSellItems_Percent,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""CF63A1604E516743F5AD1BBA189A4BE9"", ""{0%}% pet sell item time"")","","False","False","Default","None","NegativeOnes","None","None","None","None","None","PetSellItemsTime.Multiplier","","","","0.3-0.6","","","","","1.200000","",""
PetRecovery_Percent,"1.000000","50.000000","0","0","NSLOCTEXT(""AffixTable"", ""7B25B39D48452D4D1C069CB6B1DA295F"", ""{0%}% pet recovery time"")","","False","False","Default","None","NegativeOnes","None","None","None","None","None","PetRecoverTime.Multiplier","","","","0.3-0.6","","","","","1.200000","",""
MapBundle_Rare_Tooltip,"1.000000","100.000000","0","0","NSLOCTEXT(""AffixTable"", ""675FB6044636D119EEF83992AD883D9F"", ""Right-click to obtain a Rare Supply Run and a Goldrush mapworks map."")","","False","False","NoTraits","None","None","None","None","None","None","None","","","","","","","","","","1.200000","",""
MapBundle_Legendary_Tooltip,"1.000000","100.000000","0","0","NSLOCTEXT(""AffixTable"", ""70D327754C1628236A56038D3B841212"", ""Right-click to obtain two each of Legendary Supply Run and Goldrush mapworks maps."")","","False","False","NoTraits","None","None","None","None","None","None","None","","","","","","","","","","1.200000","",""
WoodPlanks_Ash_25_Tooltip,"1.000000","100.000000","0","0","NSLOCTEXT(""AffixTable"", ""537F677B4DED68930DAAE0AB9A81C237"", ""25 Ash Planks"")","","False","False","NoTraits","None","None","None","None","None","None","None","","","","","","","","","","1.200000","",""
WoodPlanks_Ash_40_Tooltip,"1.000000","100.000000","0","0","NSLOCTEXT(""AffixTable"", ""D840F3F449B7AB9B60E8B282689E1D64"", ""40 Ash Planks"")","","False","False","NoTraits","None","None","None","None","None","None","None","","","","","","","","","","1.200000","",""
MetalBars_Tin_25_Tooltip,"1.000000","100.000000","0","0","NSLOCTEXT(""AffixTable"", ""071665954A78AD0DA8268687DC343619"", ""25 Tin Bars"")","","False","False","NoTraits","None","None","None","None","None","None","None","","","","","","","","","","1.200000","",""
MetalBars_Tin_40_Tooltip,"1.000000","100.000000","0","0","NSLOCTEXT(""AffixTable"", ""7FC43B7D45833F72FD94F1916B410A3B"", ""40 Tin Bars"")","","False","False","NoTraits","None","None","None","None","None","None","None","","","","","","","","","","1.200000","",""
StoneBlocks_Sandstone_45_Tooltip,"1.000000","100.000000","0","0","NSLOCTEXT(""AffixTable"", ""E786273B409EEB6592637394898962D2"", ""45 Sandstone Blocks"")","","False","False","NoTraits","None","None","None","None","None","None","None","","","","","","","","","","1.200000","",""
StoneBlocks_Sandstone_70_Tooltip,"1.000000","100.000000","0","0","NSLOCTEXT(""AffixTable"", ""7169D31845C713FD589BE28D0E4AA52A"", ""70 Sandstone Blocks"")","","False","False","NoTraits","None","None","None","None","None","None","None","","","","","","","","","","1.200000","",""
Bundle_Contents_Tooltip,"1.000000","100.000000","0","0","NSLOCTEXT(""AffixTable"", ""A7656CF8480948783D0307AF465867C5"", ""Contains:"")","","False","True","NoTraits","None","None","None","None","None","None","None","","","","","","","","","","1.200000","",""
EnchantingEssence_Magic_6_Tooltip,"1.000000","100.000000","0","0","NSLOCTEXT(""AffixTable"", ""BCC52158404D11D0ABB622AF2B38852A"", ""6 Magic Essence"")","","False","False","NoTraits","None","None","None","None","None","None","None","","","","","","","","","","1.200000","",""
EnchantingEssence_Magic_8_Tooltip,"1.000000","100.000000","0","0","NSLOCTEXT(""AffixTable"", ""A40F6F824F2B8C304CABA390D8A17525"", ""8 Magic Essence"")","","False","False","NoTraits","None","None","None","None","None","None","None","","","","","","","","","","1.200000","",""
EnchantingEssence_Rare_3_Tooltip,"1.000000","100.000000","0","0","NSLOCTEXT(""AffixTable"", ""027046D64899478BD9AAC7865FDB5E46"", ""3 Rare Essence"")","","False","False","NoTraits","None","None","None","None","None","None","None","","","","","","","","","","1.200000","",""
EnchantingEssence_Rare_4_Tooltip,"1.000000","100.000000","0","0","NSLOCTEXT(""AffixTable"", ""30C802CD449E5EF2DB7B97B3B8626E34"", ""4 Rare Essence"")","","False","False","NoTraits","None","None","None","None","None","None","None","","","","","","","","","","1.200000","",""
EnchantingEssence_Legendary_2_Tooltip,"1.000000","100.000000","0","0","NSLOCTEXT(""AffixTable"", ""55B055BD4721C2CF4C8B3E863DE457A9"", ""2 Legendary Essence"")","","False","False","NoTraits","None","None","None","None","None","None","None","","","","","","","","","","1.200000","",""
EnchantingSlotSingle,"1.000000","50.000000","0","4","NSLOCTEXT(""AffixTable"", ""D5E09EB44815F82DFDC48492143C13EE"", ""{0} Enchanting Slot"")","","False","False","Default","None","Ones","None","None","None","None","None","EnchantingSlots","1","1","1","1","","","","","1.200000","",""
CooldownPctRelicActiveSkill,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""E0FFE00B46A15B81702AE58395D0C57D"", ""{-0%}% faster cooldown for Relic Active Skill"")","","False","False","Default","Affix.Secondary;Item.Armour.Gloves;Item.Armour.Boots;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Armour.Helm;Item.Armour.Shoulders","SkillCooldownPct","None","None","None","None","None","CooldownPctBySkillTag|Skill.EmberWeapon.Active","","0.64-0.76","0.72-0.93","0.96-1.19","","","","","1.200000","",""
Skill_Damage_DM_DarkTree,"1.000000","100.000000","1","1","NSLOCTEXT(""AffixTable"", ""C04348BD474FE7FAF70F2A8A094130D2"", ""+{0%}% damage w/ Dark Skills"")","","False","False","Default","Affix.SkillTreeDamage;Affix.Secondary;Character.Player.DuskMage;Item.Weapon.1H","SkillDamagePct","None","None","None","None","None","DamagePctBySkillTag|Skill.Duskmage.Dark","","0.64-0.76","0.72-0.93","0.96-1.19","","","","","1.200000","","Skill: Dusk Mage"
Skill_Damage_DM_LightTree,"1.000000","100.000000","1","1","NSLOCTEXT(""AffixTable"", ""8B2E2FF14692749912CE978848AEFD4F"", ""+{0%}% damage w/ Light Skills"")","","False","False","Default","Affix.SkillTreeDamage;Affix.Secondary;Character.Player.DuskMage;Item.Weapon.1H","SkillDamagePct","None","None","None","None","None","DamagePctBySkillTag|Skill.Duskmage.Light","","0.64-0.76","0.72-0.93","0.96-1.19","","","","","1.200000","","Skill: Dusk Mage"
Skill_Damage_RM_LineageTree,"1.000000","100.000000","1","1","NSLOCTEXT(""AffixTable"", ""A5B2B28141471229ADC0FE99D612DA23"", ""+{0%}% damage w/ Lineage Skills"")","","False","False","Default","Affix.SkillTreeDamage;Affix.Secondary;Affix.NonElemental;Character.Player.Railman;Item.Armour.Gloves;Item.Armour.Boots;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Armour.Helm;Item.Armour.Shoulders","SkillDamagePct","None","None","None","None","None","DamagePctBySkillTag|Skill.Railman.Melee","","0.64-0.76","0.72-0.93","0.96-1.19","","","","","1.200000","","Skill: Dusk Mage"
Skill_Damage_RM_ConductorTree,"1.000000","100.000000","1","1","NSLOCTEXT(""AffixTable"", ""DA361B164A029486DA87AD868F4932F5"", ""+{0%}% damage w/ Conductor Skills"")","","False","False","Default","Affix.SkillTreeDamage;Affix.Secondary;Affix.NonElemental;Character.Player.Railman;Item.Armour.Gloves;Item.Armour.Boots;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Armour.Helm;Item.Armour.Shoulders","SkillDamagePct","None","None","None","None","None","DamagePctBySkillTag|Skill.Railman.Turret","","0.64-0.76","0.72-0.93","0.96-1.19","","","","","1.200000","","Skill: Dusk Mage"
Skill_Damage_Forged_BarrageTree,"1.000000","100.000000","1","1","NSLOCTEXT(""AffixTable"", ""2A32A6934F613CEA3A533281F5644DD2"", ""+{0%}% damage w/ Barrage Skills"")","","False","False","Default","Affix.SkillTreeDamage;Affix.Secondary;Affix.NonElemental;Character.Player.Forged;Item.Armour.Gloves;Item.Armour.Boots;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Armour.Helm;Item.Armour.Shoulders","SkillDamagePct","None","None","None","None","None","DamagePctBySkillTag|Skill.Forged.Ranged","","0.64-0.76","0.72-0.93","0.96-1.19","","","","","1.200000","","Skill: Dusk Mage"
Skill_Damage_Forged_BrawlTree,"1.000000","100.000000","1","1","NSLOCTEXT(""AffixTable"", ""8938FDFC4782B10D60F35EB37310FF60"", ""+{0%}% damage w/ Brawl Skills"")","","False","False","Default","Affix.SkillTreeDamage;Affix.Secondary;Affix.NonElemental;Character.Player.Forged;Item.Armour.Gloves;Item.Armour.Boots;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Armour.Helm;Item.Armour.Shoulders","SkillDamagePct","None","None","None","None","None","DamagePctBySkillTag|Skill.Forged.Melee","","0.64-0.76","0.72-0.93","0.96-1.19","","","","","1.200000","","Skill: Dusk Mage"
Skill_Damage_Sharpshooter_PrecisionTree,"1.000000","100.000000","1","1","NSLOCTEXT(""AffixTable"", ""FDB2C232445D99165A239E941AA04878"", ""+{0%}% damage w/ Precision Skills"")","","False","False","Default","Affix.SkillTreeDamage;Affix.Secondary;Affix.NonElemental;Character.Player.Forged;Item.Armour.Gloves;Item.Armour.Boots;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Armour.Helm;Item.Armour.Shoulders","SkillDamagePct","None","None","None","None","None","DamagePctBySkillTag|Skill.Sharpshooter.Ranged","","0.64-0.76","0.72-0.93","0.96-1.19","","","","","1.200000","","Skill: Dusk Mage"
Skill_Damage_Sharpshooter_AdventurerTree,"1.000000","100.000000","1","1","NSLOCTEXT(""AffixTable"", ""020BC6C441992FBBBE2C3BB457BA6A81"", ""+{0%}% damage w/ Adventurer Skills"")","","False","False","Default","Affix.SkillTreeDamage;Affix.Secondary;Affix.NonElemental;Character.Player.Forged;Item.Armour.Gloves;Item.Armour.Boots;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Armour.Helm;Item.Armour.Shoulders","SkillDamagePct","None","None","None","None","None","DamagePctBySkillTag|Skill.Sharpshooter.Adventurer","","0.64-0.76","0.72-0.93","0.96-1.19","","","","","1.200000","","Skill: Dusk Mage"
Legendary_EnergySpikeLaunchesShadowBolt,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""CCD59CE444A330E8CAACA4900FFF7CB4"", ""50% chance when you cast Energy Spike to also fire a single Unholy Bolt"")","","False","True","Always","Affix.Legendary.EnergySpikeCastShadowBolt;Item.Armour.Gloves;Item.Armour.Boots;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Armour.Helm;Item.Armour.Shoulders","Ones","None","None","None","None","None","SkillModifier|Affix.Legendary.EnergySpikeCastShadowBolt","0.5","0.5","0.5","0.5","","","","","1.200000","",""
Legendary_HolyBoltChanceToAbsolver,"1.000000","100.000000","100","1","NSLOCTEXT(""[ABC024DE4E5BA0BBD901B49DF5DA6EA0]"", ""72BE237E47EF1A9AF324D3A6E0F4A986"", ""10% chance when you cast Holy Bolt to also cast Absolver for free."")","","False","True","Always","Affix.Legendary.HolyBoltChanceToAbsolver;Item.Armour.Gloves;Item.Armour.Boots;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Armour.Helm;Item.Armour.Shoulders","Ones","None","None","None","None","None","SkillModifier|Affix.Legendary.HolyBoltChanceToAbsolver","0.1","0.1","0.1","0.1","","","","","1.200000","",""
Legendary_LuminousRunExplodeOnUse,"1.000000","100.000000","100","1","NSLOCTEXT(""[ABC024DE4E5BA0BBD901B49DF5DA6EA0]"", ""6215A1724D5CDEB576230293830B4A59"", ""When you use Luminous Run, create an explosion, dealing 200% weapon damage to nearby enemies."")","","False","True","Always","Affix.Legendary.LuminousRunExplodeOnUse;Item.Armour.Gloves;Item.Armour.Boots;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Armour.Helm;Item.Armour.Shoulders","Ones","None","None","None","None","None","SkillModifier|Affix.Legendary.LuminousRunExplodeOnUse","1","1","1","1","","","","","1.200000","",""
Legendary_UnholyBoltExtraProjectiles,"1.000000","100.000000","100","1","NSLOCTEXT(""[ABC024DE4E5BA0BBD901B49DF5DA6EA0]"", ""733380AE4BF07484563AAC827E7346F4"", ""Unholy Bolt fires 2 more projectiles"")","","False","True","Always","Affix.Legendary.UnholyBoltExtraProjectiles;Item.Armour.Gloves;Item.Armour.Boots;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Armour.Helm;Item.Armour.Shoulders","Ones","None","None","None","None","None","SkillModifier|Affix.Legendary.UnholyBoltExtraProjectiles","2","2","2","2","","","","","1.200000","",""
Legendary_EntropyFireBolts,"1.000000","100.000000","100","1","NSLOCTEXT(""[ABC024DE4E5BA0BBD901B49DF5DA6EA0]"", ""48351B044B86A1A9C72A6FAA59BEDC87"", ""Entropy becomes Fire-enhanced, launching 30% more projectiles"")","","False","True","Always","Affix.Legendary.EntropyFireBolts;Item.Armour.Gloves;Item.Armour.Boots;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Armour.Helm;Item.Armour.Shoulders","Ones","None","None","None","None","None","SkillModifier|Affix.Legendary.EntropyFireBolts","0.3","0.3","0.3","0.3","","","","","1.200000","",""
Legendary_ConsecrationPoisonNova,"1.000000","100.000000","100","1","","","False","True","Always","Affix.Legendary.ConsecrationPoisonNova;Item.Armour.Gloves;Item.Armour.Boots;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Armour.Helm;Item.Armour.Shoulders","Ones","None","None","None","None","None","SkillModifier|Affix.Legendary.ConsecrationPoisonNova","0.5","0.5","0.5","0.5","","","","","1.200000","",""
Legendary_HolyFuryHealingWhileChannel,"1.000000","100.000000","100","1","","","False","True","Always","Affix.Legendary.HolyFuryHealingWhileChannel;Item.Armour.Gloves;Item.Armour.Boots;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Armour.Helm;Item.Armour.Shoulders","Ones","None","None","None","None","None","SkillModifier|Affix.Legendary.HolyFuryHealingWhileChannel","0.5","0.5","0.5","0.5","","","","","1.200000","",""
Legendary_LightSpearCharges,"1.000000","100.000000","100","1","","","False","True","Always","Affix.Legendary.LightSpearCharges;Item.Armour.Gloves;Item.Armour.Boots;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Armour.Helm;Item.Armour.Shoulders","Ones","None","None","None","None","None","SkillModifier|Affix.Legendary.LightSpearCharges","2","2","2","2","","","","","1.200000","",""
Legendary_LightSpearCooldown,"1.000000","100.000000","100","1","","","False","True","Always","Affix.Legendary.LightSpearCooldown;Item.Armour.Gloves;Item.Armour.Boots;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Armour.Helm;Item.Armour.Shoulders","Ones","None","None","None","None","None","CooldownPctBySkillName|DuskMage_LightSpear",".25",".25",".25",".25","","","","","1.200000","",""
Legendary_DarkSpearsLightningBolt,"1.000000","100.000000","100","1","","","False","True","Always","Affix.Legendary.DarkSpearsLightningBolt;Item.Armour.Gloves;Item.Armour.Boots;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Armour.Helm;Item.Armour.Shoulders","Ones","None","None","None","None","None","SkillModifier|Affix.Legendary.DarkSpearsLightningBolt","0.5","0.5","0.5","0.5","","","","","1.200000","",""
Legendary_Woodsbeast_LuckOnGoblinKill,"1.000000","100.000000","100","1","","","False","True","Always","Affix.Legendary.Woodsbeast.LuckOnGoblinKill;Item.Armour.Gloves;Item.Armour.Boots;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Armour.Helm;Item.Armour.Shoulders","Ones","None","None","None","None","None","SkillModifier|Affix.Legendary.EnergySpikeCastShadowBolt","0.5","0.5","0.5","0.5","","","","","1.200000","",""
Legendary_Woodsbeast_FireGoblinProtection,"1.000000","100.000000","100","1","","","False","True","Always","Affix.Legendary.Woodsbeast.FireGoblinProtection;Item.Armour.Gloves;Item.Armour.Boots;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Armour.Helm;Item.Armour.Shoulders","Ones","None","None","None","None","None","SkillModifier|Affix.Legendary.EnergySpikeCastShadowBolt","0.5","0.5","0.5","0.5","","","","","1.200000","",""
Legendary_Woodsbeast_ShrineDuration,"1.000000","100.000000","100","1","","","False","True","Always","Affix.Legendary.Woodsbeast.ShrineDuration;Item.Armour.Gloves;Item.Armour.Boots;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Armour.Helm;Item.Armour.Shoulders","Ones","None","None","None","None","None","SkillModifier|Affix.Legendary.EnergySpikeCastShadowBolt","0.5","0.5","0.5","0.5","","","","","1.200000","",""
Legendary_Woodsbeast_GoblinRage,"1.000000","100.000000","100","1","","","False","True","Always","Affix.Legendary.Woodsbeast.GoblinRage;Item.Armour.Gloves;Item.Armour.Boots;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Armour.Helm;Item.Armour.Shoulders","Ones","None","None","None","None","None","SkillModifier|Affix.Legendary.EnergySpikeCastShadowBolt","0.5","0.5","0.5","0.5","","","","","1.200000","",""
Legendary_Woodsbeast_RelicActiveIgnite,"1.000000","100.000000","100","1","","","False","True","Always","Affix.Legendary.Woodsbeast.RelicActiveIgnite;Item.Armour.Gloves;Item.Armour.Boots;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Armour.Helm;Item.Armour.Shoulders","Ones","None","None","None","None","None","SkillModifier|Affix.Legendary.EnergySpikeCastShadowBolt","0.5","0.5","0.5","0.5","","","","","1.200000","",""
Legendary_Woodsbeast_SummonGoblinHounds,"1.000000","100.000000","100","1","","","False","True","Always","Affix.Legendary.Woodsbeast.SummonGoblinHound;Item.Armour.Gloves;Item.Armour.Boots;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Armour.Helm;Item.Armour.Shoulders","Ones","None","None","None","None","None","SkillModifier|Affix.Legendary.EnergySpikeCastShadowBolt","0.5","0.5","0.5","0.5","","","","","1.200000","",""
Legendary_Woodsbeast_SetCounter,"1.000000","100.000000","100","1","","","False","True","Always","Affix.Legendary.SetCounter.Woodsbeast;Item.Armour.Gloves;Item.Armour.Boots;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Armour.Helm;Item.Armour.Shoulders","Ones","None","None","None","None","None","SkillModifier|Affix.Legendary.EnergySpikeCastShadowBolt","0.5","0.5","0.5","0.5","","","","","1.200000","",""
