---,QuestRewardText,QuestRewardIconGameplayTag,RequiredPlayerGameplayTags,QuestObjectFilter,RowType,NoPickWeight,MinLevel,bErrorIfOutputIsEmpty,bRetryIfPickIsEmpty,EntryType1,Entry1,WeightOrCount1,EntryType2,Entry2,WeightOrCount2,EntryType3,Entry3,WeightOrCount3,EntryType4,Entry4,WeightOrCount4,EntryType5,Entry5,WeightOrCount5,EntryType6,Entry6,WeightOrCount6,EntryType7,Entry7,WeightOrCount7,EntryType8,Entry8,WeightOrCount8,EntryType9,Entry9,WeightOrCount9,EntryType10,Entry10,WeightOrCount10,EntryType11,Entry11,WeightOrCount11,DataCurves,Entries,Notes
Vendor_Random_Shoulders,"NSLOCTEXT(""ItemSpawnTable"", ""BB54749740D7320B5FE21BB43CAE76EE"", ""Random Shoulders"")","(TagName=""Item.Armour.Shoulders"")","(GameplayTags=)","(RowName="""")","All","0","7","False","False","GameplayTagAll","Item.Armour.Shoulders","1","GotoItemSpawnRow","Vendor_Random_PickQuality_Armor","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Vendor_Random_Chest,"NSLOCTEXT(""ItemSpawnTable"", ""A2ED5043428A0FC6290F7E901920EAF4"", ""Random Chest"")","(TagName=""Item.Armour.Chest"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GameplayTagAll","Item.Armour.Chest","1","GotoItemSpawnRow","Vendor_Random_PickQuality_Armor","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Vendor_Random_Gloves,"NSLOCTEXT(""ItemSpawnTable"", ""4C3B7BDB4B22059121425F81A5D8BF76"", ""Random Gloves"")","(TagName=""Item.Armour.Gloves"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GameplayTagAll","Item.Armour.Gloves","1","GotoItemSpawnRow","Vendor_Random_PickQuality_Armor","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Vendor_Random_Pants,"NSLOCTEXT(""ItemSpawnTable"", ""7C9CA32849261E43C76AAEAC8AD33E91"", ""Random Pants"")","(TagName=""Item.Armour.Pants"")","(GameplayTags=((TagName=""Character.Player.DuskMage""),(TagName=""Character.Player.Railman""),(TagName=""Character.Player.Sharpshooter"")))","(RowName="""")","All","0","0","False","False","GameplayTagAll","Item.Armour.Pants","1","GotoItemSpawnRow","Vendor_Random_PickQuality_Armor","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Vendor_Random_Locomotion,"NSLOCTEXT(""ItemSpawnTable"", ""9C266CAC4A028395F73D29A10C9E20A8"", ""Random Locomotion"")","(TagName=""Item.Armour.Locomotion"")","(GameplayTags=((TagName=""Character.Player.Forged"")))","(RowName="""")","All","0","0","False","False","GameplayTagAll","Item.Armour.Locomotion","1","GotoItemSpawnRow","Vendor_Random_PickQuality_Armor","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Vendor_Random_Boots,"NSLOCTEXT(""ItemSpawnTable"", ""EF7137554A39A31EA93DC5AF4A17B78F"", ""Random Boots"")","(TagName=""Item.Armour.Boots"")","(GameplayTags=((TagName=""Character.Player.DuskMage""),(TagName=""Character.Player.Sharpshooter""),(TagName=""Character.Player.Railman"")))","(RowName="""")","All","0","0","False","False","GameplayTagAll","Item.Armour.Boots","1","GotoItemSpawnRow","Vendor_Random_PickQuality_Armor","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Vendor_Random_Hatch,"NSLOCTEXT(""ItemSpawnTable"", ""0D8B71CF4D21A1DDA09504AD0672D57B"", ""Random Hatch"")","(TagName=""Item.Armour.Hatch"")","(GameplayTags=((TagName=""Character.Player.Forged"")))","(RowName="""")","All","0","0","False","False","GameplayTagAll","Item.Armour.Hatch","1","GotoItemSpawnRow","Vendor_Random_PickQuality_Armor","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Vendor_Random_1H_Weapon,"NSLOCTEXT(""ItemSpawnTable"", ""BCF405A54C4B33513A770B82FD4E4AF6"", ""Random One-Handed Weapon"")","(TagName=""Item.Weapon.1H"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GameplayTagAll","Item.Weapon.1H","1","GameplayTagExclude","Item.Weapon.Focus","1","GotoItemSpawnRow","Vendor_Random_PickQuality","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Vendor_Random_2H_Weapon,"NSLOCTEXT(""ItemSpawnTable"", ""3B3BB3074370BDF53FD3D0AF299FA869"", ""Random Two-Handed Weapon"")","(TagName=""Item.Weapon.2H"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GameplayTagAll","Item.Weapon.2H","1","GotoItemSpawnRow","Vendor_Random_PickQuality","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Vendor_Random_Focus,"NSLOCTEXT(""ItemSpawnTable"", ""FA3768214FDBE598D72D829D4BA55F83"", ""Random Focus"")","(TagName=""Item.Weapon.Focus"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GameplayTagAll","Item.Weapon.Focus","1","GotoItemSpawnRow","Vendor_Random_PickQuality","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Vendor_Random_Shield,"NSLOCTEXT(""ItemSpawnTable"", ""2EAD2C4B4365CA52D285EE8D4A44382F"", ""Random Shield"")","(TagName=""Item.Weapon.Shield"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GameplayTagAll","Item.Weapon.Shield","1","GotoItemSpawnRow","Vendor_Random_PickQuality_Armor","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Vendor_Random_Cannon,"NSLOCTEXT(""ItemSpawnTable"", ""25298EBB488AEA48D3DA2C83F7745053"", ""Random Cannon"")","(TagName=""Item.Weapon.Cannon"")","(GameplayTags=((TagName=""Character.Player.Forged"")))","(RowName="""")","All","0","0","False","False","GameplayTagAll","Item.Weapon.Cannon","1","GotoItemSpawnRow","Vendor_Random_PickQuality","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Vendor_Random_PetTag,"NSLOCTEXT(""ItemSpawnTable"", ""94E314C745C43BD020C34C896EBBF358"", ""Random Pet Tag"")","(TagName=""Item.Weapon.PetTag"")","(GameplayTags=)","(RowName="""")","All","0","10","False","False","GameplayTagAll","Item.Pet.Tag","1","GotoItemSpawnRow","Vendor_Random_PickQuality","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Vendor_Random_PetCollar,"NSLOCTEXT(""ItemSpawnTable"", ""DC833C814770B00AC3A516952E53F87E"", ""Random Pet Collar"")","(TagName=""Item.Weapon.PetCollar"")","(GameplayTags=)","(RowName="""")","All","0","10","False","False","GameplayTagAll","Item.Pet.Collar","1","GotoItemSpawnRow","Vendor_Random_PickQuality","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
PlayTest_Random_Helm,"NSLOCTEXT(""ItemSpawnTable"", ""C09AA77848F869EA2FD0B08DBFA10682"", ""Random Helm"")","(TagName=""Item.Armour.Helm"")","(GameplayTags=)","(RowName="""")","All","0","5","False","False","GameplayTagAll","Item.Armour.Helm","1","GotoItemSpawnRow","PlayTest_Random_MagicMin_PickQuality_Armor","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
PlayTest_Random_Shoulders,"NSLOCTEXT(""ItemSpawnTable"", ""BB54749740D7320B5FE21BB43CAE76EE"", ""Random Shoulders"")","(TagName=""Item.Armour.Shoulders"")","(GameplayTags=)","(RowName="""")","All","0","7","False","False","GameplayTagAll","Item.Armour.Shoulders","1","GotoItemSpawnRow","PlayTest_Random_MagicMin_PickQuality_Armor","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
PlayTest_Random_Chest,"NSLOCTEXT(""ItemSpawnTable"", ""A2ED5043428A0FC6290F7E901920EAF4"", ""Random Chest"")","(TagName=""Item.Armour.Chest"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GameplayTagAll","Item.Armour.Chest","1","GotoItemSpawnRow","PlayTest_Random_MagicMin_PickQuality_Armor","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
PlayTest_Random_Gloves,"NSLOCTEXT(""ItemSpawnTable"", ""4C3B7BDB4B22059121425F81A5D8BF76"", ""Random Gloves"")","(TagName=""Item.Armour.Gloves"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GameplayTagAll","Item.Armour.Gloves","1","GotoItemSpawnRow","PlayTest_Random_MagicMin_PickQuality_Armor","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
PlayTest_Random_Pants,"NSLOCTEXT(""ItemSpawnTable"", ""7C9CA32849261E43C76AAEAC8AD33E91"", ""Random Pants"")","(TagName=""Item.Armour.Pants"")","(GameplayTags=((TagName=""Character.Player.DuskMage""),(TagName=""Character.Player.Railman""),(TagName=""Character.Player.Sharpshooter"")))","(RowName="""")","All","0","0","False","False","GameplayTagAll","Item.Armour.Pants","1","GotoItemSpawnRow","PlayTest_Random_MagicMin_PickQuality_Armor","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
PlayTest_Random_Locomotion,"NSLOCTEXT(""ItemSpawnTable"", ""9C266CAC4A028395F73D29A10C9E20A8"", ""Random Locomotion"")","(TagName=""Item.Armour.Locomotion"")","(GameplayTags=((TagName=""Character.Player.Forged"")))","(RowName="""")","All","0","0","False","False","GameplayTagAll","Item.Armour.Locomotion","1","GotoItemSpawnRow","PlayTest_Random_MagicMin_PickQuality_Armor","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
PlayTest_Random_Boots,"NSLOCTEXT(""ItemSpawnTable"", ""EF7137554A39A31EA93DC5AF4A17B78F"", ""Random Boots"")","(TagName=""Item.Armour.Boots"")","(GameplayTags=((TagName=""Character.Player.DuskMage""),(TagName=""Character.Player.Sharpshooter""),(TagName=""Character.Player.Railman"")))","(RowName="""")","All","0","0","False","False","GameplayTagAll","Item.Armour.Boots","1","GotoItemSpawnRow","PlayTest_Random_MagicMin_PickQuality_Armor","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
PlayTest_Random_Hatch,"NSLOCTEXT(""ItemSpawnTable"", ""0D8B71CF4D21A1DDA09504AD0672D57B"", ""Random Hatch"")","(TagName=""Item.Armour.Hatch"")","(GameplayTags=((TagName=""Character.Player.Forged"")))","(RowName="""")","All","0","0","False","False","GameplayTagAll","Item.Armour.Hatch","1","GotoItemSpawnRow","PlayTest_Random_MagicMin_PickQuality_Armor","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
PlayTest_Random_1H_Weapon,"NSLOCTEXT(""ItemSpawnTable"", ""BCF405A54C4B33513A770B82FD4E4AF6"", ""Random One-Handed Weapon"")","(TagName=""Item.Weapon.1H"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GameplayTagAll","Item.Weapon.1H","1","GameplayTagExclude","Item.Weapon.Focus","1","GotoItemSpawnRow","PlayTest_Random_MagicMin_PickQuality","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
PlayTest_Random_2H_Weapon,"NSLOCTEXT(""ItemSpawnTable"", ""3B3BB3074370BDF53FD3D0AF299FA869"", ""Random Two-Handed Weapon"")","(TagName=""Item.Weapon.2H"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GameplayTagAll","Item.Weapon.2H","1","GotoItemSpawnRow","PlayTest_Random_MagicMin_PickQuality","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
PlayTest_Random_Focus,"NSLOCTEXT(""ItemSpawnTable"", ""FA3768214FDBE598D72D829D4BA55F83"", ""Random Focus"")","(TagName=""Item.Weapon.Focus"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GameplayTagAll","Item.Weapon.Focus","1","GotoItemSpawnRow","PlayTest_Random_MagicMin_PickQuality","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
PlayTest_Random_Shield,"NSLOCTEXT(""ItemSpawnTable"", ""2EAD2C4B4365CA52D285EE8D4A44382F"", ""Random Shield"")","(TagName=""Item.Weapon.Shield"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GameplayTagAll","Item.Weapon.Shield","1","GotoItemSpawnRow","PlayTest_Random_MagicMin_PickQuality_Armor","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
PlayTest_Random_Cannon,"NSLOCTEXT(""ItemSpawnTable"", ""25298EBB488AEA48D3DA2C83F7745053"", ""Random Cannon"")","(TagName=""Item.Weapon.Cannon"")","(GameplayTags=((TagName=""Character.Player.Forged"")))","(RowName="""")","All","0","0","False","False","GameplayTagAll","Item.Weapon.Cannon","1","GotoItemSpawnRow","PlayTest_Random_MagicMin_PickQuality","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
PlayTest_Random_PetTag,"NSLOCTEXT(""ItemSpawnTable"", ""94E314C745C43BD020C34C896EBBF358"", ""Random Pet Tag"")","(TagName=""Item.Weapon.PetTag"")","(GameplayTags=)","(RowName="""")","All","0","10","False","False","GameplayTagAll","Item.Pet.Tag","1","GotoItemSpawnRow","PlayTest_Random_MagicMin_PickQuality","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
PlayTest_Random_PetCollar,"NSLOCTEXT(""ItemSpawnTable"", ""DC833C814770B00AC3A516952E53F87E"", ""Random Pet Collar"")","(TagName=""Item.Weapon.PetCollar"")","(GameplayTags=)","(RowName="""")","All","0","10","False","False","GameplayTagAll","Item.Pet.Collar","1","GotoItemSpawnRow","PlayTest_Random_MagicMin_PickQuality","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Rifle_Normal,"NSLOCTEXT(""ItemSpawnTable"", ""9D3F6166406FE93B1AB7359BA8D83395"", ""Common Rifle"")","(TagName=""Item.Weapon.Rifle"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Rifle;ItemQuality.Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Rifle_Magic,"NSLOCTEXT(""ItemSpawnTable"", ""0A23100E4DD76276B0EC4D86F3FCF006"", ""Magic Rifle"")","(TagName=""Item.Weapon.Rifle"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Rifle;ItemQuality.Magic","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Rifle_Rare,"NSLOCTEXT(""ItemSpawnTable"", ""9044AC6541940B59524FE3A29959E475"", ""Rare Rifle"")","(TagName=""Item.Weapon.Rifle"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Rifle;ItemQuality.Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Rifle_Legendary,"NSLOCTEXT(""ItemSpawnTable"", ""A29570584883BC0FB2B1FFA0DFACF7D3"", ""Legendary Rifle"")","(TagName=""Item.Weapon.Rifle"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Weapon.Rifle;ItemQuality.Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
PetTag_Normal,"NSLOCTEXT(""ItemSpawnTable"", ""926CA27B4276F921E08C33A1375F5735"", ""Common Pet Tag"")","(TagName=""Item.Pet.Tag"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GotoItemSpawnRow","LevelAdjust_Normal","1","AddItemByFilter","Item.Pet.Tag;ItemQuality.Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
PetTag_Magic,"NSLOCTEXT(""ItemSpawnTable"", ""212881D942694AB926A76A83CFB3F8CA"", ""Magic Pet Tag"")","(TagName=""Item.Pet.Tag"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Pet.Tag;ItemQuality.Magic","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
PetTag_Rare,"NSLOCTEXT(""ItemSpawnTable"", ""742D8E81432A24A97DDF8B875489B65C"", ""Rare Pet Tag"")","(TagName=""Item.Pet.Tag"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByFilter","Item.Pet.Tag;ItemQuality.Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
