---,MinLevel,MaxLevel,DropWeight,MaxCount,TextFormat,ItemTextFormat,bAlwaysShowAffixName,bIsPrimaryAffix,TraitType,AffixTags,ElementTag,AffixCurveValue1,AffixCurveValue2,AffixCurveValue3,AffixCurveValue4,AffixCurveValue5,AffixCurveValue6,TraitString,Normal,Magic,Rare,Legendary,Unique,EnchantingMagicMultipliers,EnchantingRareMultipliers,EnchantingLegendaryMultipliers,LifeboundMultiplier,bRound,TextOnDrop,Notes
SkeletonMeleeOnCrit,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""B078CCD54C82E0DEB3F55B9F672601B7"", ""{1%}% chance to Summon a Skeleton Warrior on Critical Hit"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonMelee;ProcChance|SkeletonMeleeOnCrit","","","","1;0.25","","","","","1.200000","False","",""
SkeletonShieldOnCrit,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""E34C41BA486EE2FB1C9C6DA92B3CA73B"", ""{1%}% chance to Summon a Skeleton Knight on Critical Hit"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonShield;ProcChance|SkeletonShieldOnCrit","","","","1;0.25","","","","","1.200000","False","",""
SkeletonRangedOnCrit,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""2D06AF094009D4A438297CB9749239B8"", ""{1%}% chance to Summon a Skeleton Archer on Critical Hit"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon""),(TagName=""Affix.Legendary.Global.SummonSkeletonArchersOnCrit"")))","(TagName="""")","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonRanged;ProcChance|SkeletonRangedOnCrit","","","","1;0.25","","","","","1.200000","False","",""
SkeletonMeleeFireOnCrit,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""5320861F40780719E4DA4FAC3198723B"", ""{1%}% chance to Summon a Burning Skeleton Warrior on Critical Hit"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonFireMelee;ProcChance|SkeletonFireMeleeOnCrit","","","","1;0.25","","","","","1.200000","False","",""
SkeletonRangedFireOnCrit,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""4FF3FA3C41086F1D4FBAB3B5593C5089"", ""{1%}% chance to Summon a Burning Skeleton Archer on Critical Hit"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonFireRanged;ProcChance|SkeletonFireRangedOnCrit","","","","1;0.25","","","","","1.200000","False","",""
ZombieMeleeOnCrit,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""B7105CDE44C06EA99F7B49B508D23858"", ""{1%}% chance to Summon a Zombie on Critical Hit"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcZombieMelee;ProcChance|ZombieOnCrit","","","","1;0.25","","","","","1.200000","False","",""
RatOnCrit,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""7F9A91D043CF30BF288C2C8E92C56DDB"", ""{1%}% chance to Summon a Rat on Critical Hit"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcRat;ProcChance|RatOnCrit","","","","1;0.25","","","","","1.200000","False","",""
NetherlingOnCrit,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""3637B39D4C9EC322CD85E3A550A2399D"", ""{1%}% chance to Summon a Netherling on Critical Hit"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcNetherling;ProcChance|NetherlingOnCrit","","","","1;0.25","","","","","1.200000","False","",""
GhostGuardOnCrit,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""64804E0946CF6A21BD73BF8CC9A6C3EB"", ""{1%}% chance to Summon a Spectral Guard on Critical Hit"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcGhostGuard;ProcChance|GhostGuardOnCrit","","","","1;0.25","","","","","1.200000","False","",""
SkeletonMeleeTakeCrit,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""843C2ECA4385498CDBD91480B6DFE850"", ""{1%}% chance to Summon a Skeleton Warrior on taking a Critical Hit"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonMelee;ProcChance|SkeletonMeleeTakeCrit","","","","1;1","","","","","1.200000","False","",""
SkeletonShieldTakeCrit,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""6DD81B664F524DC53CDDC49C4E6727CF"", ""{1%}% chance to Summon a Skeleton Knight on taking a Critical Hit"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonShield;ProcChance|SkeletonShieldTakeCrit","","","","1;1","","","","","1.200000","False","",""
SkeletonRangedTakeCrit,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""3BA037EC4C4619035769759C13FAC315"", ""{1%}% chance to Summon a Skeleton Archer on taking a Critical Hit"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonRanged;ProcChance|SkeletonRangedTakeCrit","","","","1;1","","","","","1.200000","False","",""
SkeletonMeleeFireTakeCrit,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""1001929C4BA55ED76C8B42AE6B2FB3E6"", ""{1%}% chance to Summon a Burning Skeleton Warrior on taking a Critical Hit"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonFireMelee;ProcChance|SkeletonFireMeleeTakeCrit","","","","1;1","","","","","1.200000","False","",""
SkeletonRangedFireTakeCrit,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""C016913B45F471A05EEB1BA2F498B00C"", ""{1%}% chance to Summon a Burning Skeleton Archer on taking a Critical Hit"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonFireRanged;ProcChance|SkeletonFireRangedTakeCrit","","","","1;1","","","","","1.200000","False","",""
ZombieMeleeTakeCrit,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""C4C87E24439B242DE61DDF89185A4F83"", ""{1%}% chance to Summon a Zombie on taking a Critical Hit"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcZombieMelee;ProcChance|ZombieTakeCrit","","","","1;1","","","","","1.200000","False","",""
RatTakeCrit,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""5E6ADABA414A872C008D7C839DA25C75"", ""{1%}% chance to Summon a Rat on taking a Critical Hit"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcRat;ProcChance|RatTakeCrit","","","","1;1","","","","","1.200000","False","",""
NetherlingTakeCrit,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""3FF3D74F40299D8B871D5CA3326197E0"", ""{1%}% chance to Summon a Netherling on taking a Critical Hit"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcNetherling;ProcChance|NetherlingTakeCrit","","","","1;1","","","","","1.200000","False","",""
GhostGuardTakeCrit,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""F1A263D5424968077834CE8F4089A040"", ""{1%}% chance to Summon a Spectral Guard on taking a Critical Hit"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcGhostGuard;ProcChance|GhostGuardTakeCrit","","","","1;1","","","","","1.200000","False","",""
SkeletonMeleeOnBlock,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""552DDA6D4A51D354AC498E83636120F1"", ""{1%}% chance to Summon a Skeleton Warrior on Block"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonMelee;ProcChance|SkeletonMeleeOnBlock","","1;0.05-.15","1;0.1-0.2","1;0.25","","","","","1.200000","False","",""
SkeletonShieldOnBlock,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""8471E4194E2A42E82A6CF0A2922B93BD"", ""{1%}% chance to Summon a Skeleton Knight on Block"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonShield;ProcChance|SkeletonShieldOnBlock","","1;0.05-.15","1;0.1-0.2","1;0.25","","","","","1.200000","False","",""
SkeletonRangedOnBlock,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""36F7144D4FA6860857FCA49A54056B3E"", ""{1%}% chance to Summon a Skeleton Archer on Block"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonRanged;ProcChance|SkeletonRangedOnBlock","","1;0.05-.15","1;0.1-0.2","1;0.25","","","","","1.200000","False","",""
SkeletonMeleeFireOnBlock,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""F6288E934CB93EE7E18C7CB11BCEE8B1"", ""{1%}% chance to Summon a Burning Skeleton Warrior on Block"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonFireMelee;ProcChance|SkeletonFireMeleeOnBlock","","1;0.05-.15","1;0.1-0.2","1;0.25","","","","","1.200000","False","",""
SkeletonRangedFireOnBlock,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""A0491E6E4B667285628F45AC392935F0"", ""{1%}% chance to Summon a Burning Skeleton Archer on Block"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonFireRanged;ProcChance|SkeletonFireRangedOnBlock","","1;0.05-.15","1;0.1-0.2","1;0.25","","","","","1.200000","False","",""
ZombieMeleeOnBlock,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""DE7DCEC94CD77C340B5164B9A23F1F4E"", ""{1%}% chance to Summon a Zombie on Block"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcZombieMelee;ProcChance|ZombieOnBlock","","1;0.05-.15","1;0.1-0.2","1;0.25","","","","","1.200000","False","",""
RatOnBlock,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""35577E264C6AED24F1B6EEAF7369B63B"", ""{1%}% chance to Summon a Rat on Block"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcRat;ProcChance|RatOnBlock","","1;0.05-.15","1;0.1-0.2","1;0.25","","","","","1.200000","False","",""
NetherlingOnBlock,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""BAD2BBA54CA486711A3902BC7C55A75C"", ""{1%}% chance to Summon a Netherling on Block"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcNetherling;ProcChance|NetherlingOnBlock","","1;0.05-.15","1;0.1-0.2","1;0.25","","","","","1.200000","False","",""
GhostGuardOnBlock,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""910A042C4F2D7C5812FC2FA877CE9EA7"", ""{1%}% chance to Summon a Spectral Guard on Block"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","Ones","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcGhostGuard;ProcChance|GhostGuardOnBlock","","1;0.05-.15","1;0.1-0.2","1;0.25","","","","","1.200000","False","",""
SkeletonMinionDuration,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""EEB390E14DBDF65AADB3439BF96DEDAD"", ""+{0} sec. summoned skeletons duration"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","None","None","None","None","None","MinionLifespanBonus|Character.Minion.Affix.Skeleton","","","","3","","","","","1.200000","False","",""
ZombieMinionDuration,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""9CC7DAEC4F72B6A2FE7850BF32ED221B"", ""+{0} sec. summoned zombies duration"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","None","None","None","None","None","MinionLifespanBonus|Character.Minion.Affix.Zombie","","","","3","","","","","1.200000","False","",""
RatMinionDuration,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""B744C5134602E9CD0E7CEFA8531B98F5"", ""+{0} sec. summoned rats duration"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","None","None","None","None","None","MinionLifespanBonus|Character.Minion.Affix.Rat","","","","3","","","","","1.200000","False","",""
NetherlingMinionDuration,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""784A6365447EF75E268BCBAEB223AFFF"", ""+{0} sec. summoned netherlings duration"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","None","None","None","None","None","MinionLifespanBonus|Character.Minion.Affix.Netherling","","","","3","","","","","1.200000","False","",""
SkeletonMinionCapacity,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""A53349524641631EA370A887F03815C5"", ""+{0} summoned skeletons limit"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Affix.NonElemental""),(TagName=""Item.Weapon.1H""),(TagName=""Item.Weapon.2H""),(TagName=""Item.Weapon.Focus""),(TagName=""Item.Weapon.Cannon"")))","(TagName="""")","Ones","None","None","None","None","None","BonusInventoryCapacity|Character.Minion.Affix.Skeleton","","","","2","","","","","1.200000","False","",""
