---,Group,SubGroup,MaxCount,DisplayName,Description,Icon,bIsEnabled,bCanCraftDirectly,bRequiresUnlock,bRequired,Prop,Vendor,bAffectsGameplay,StatusEffect,GameplayTagContainer,UpgradeTo,bShowCraftingConfirmation,bShowStorageTab,PropType,CustomCraftingVerb,CustomCraftingUI,PropComplexity,UpgradeChainIndex,DropWeight,QualityTags,CostType1,CostQuery1,Cost1,CostQuantity1,CostText1,CostIcon1,bApplyCost1ToFortProp,CostType2,CostQuery2,Cost2,CostQuantity2,CostText2,CostIcon2,bApplyCost2ToFortProp,Notes
ITU_VarkRug_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""8AA4532A4FEBF68EDA9CA28BFA74B776"", ""Varkskin Rug"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/strongtusk_rug.strongtusk_rug","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_bruterug_01_bp.fort_prop_bruterug_01_bp_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.CraftsmanContract"")))","None","False","False","FortDecor","","None","1","0","5","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
ITU_wagon_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""EE0D39664A4F69F08D9FDA9E8F8188AC"", ""Imperial Wagon"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/imperial_wagon.imperial_wagon","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/IntoTheUnknown/fort_prop_ITU_wagon_01_bp.fort_prop_ITU_wagon_01_bp_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","3","0","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
ITU_Wall_Wood_01,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""15D8EE9745C662FC80C887AD073159A7"", ""Chateau Wall"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/wood_wall_cutouts.wood_wall_cutouts","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/IntoTheUnknown/fort_prop_ITU_wall_1c_bp.fort_prop_ITU_wall_1c_bp_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
ITU_Wall_Wood_02,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""695EF1384E6995D5596F109894239F63"", ""Rustic Wall"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/wood_wall.wood_wall","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/IntoTheUnknown/fort_prop_ITU_wall_2c_bp.fort_prop_ITU_wall_2c_bp_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
Junk_Gobbf_a_05,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""6C17B67147B413BD9929979F24DDC84D"", ""Old Dusty Junk"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_junk_gobbf_a_05.fort_prop_junk_gobbf_a_05_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Normal"")))","Currency","Name","Gold","900","","None","False","None","Name","None","0","","None","False",""
Junk_Gobbf_a_06,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""4F8BE8FA4994268B52B46AB7F1BB5103"", ""Old Rusty Junk"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_junk_gobbf_a_06.fort_prop_junk_gobbf_a_06_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Normal"")))","Currency","Name","Gold","900","","None","False","None","Name","None","0","","None","False",""
Junk_Gobbf_b_03,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""2060FFD24AF167991FC41F927630926F"", ""Old Crusty Junk"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_junk_gobbf_b_03.fort_prop_junk_gobbf_b_03_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Normal"")))","Currency","Name","Gold","900","","None","False","None","Name","None","0","","None","False",""
Junk_Gobbf_c_05,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""0B6235594A4433C851E3198BABFFCC46"", ""Old Musty Junk"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_junk_gobbf_c_05.fort_prop_junk_gobbf_c_05_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Normal"")))","Currency","Name","Gold","1500","","None","False","None","Name","None","0","","None","False",""
Lamp_Street_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""90696FF7405E9B65E0EEC3A0B73471E5"", ""Lamp Post"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/lamppost_1.lamppost_1","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_streetlamp_01_bp.fort_prop_streetlamp_01_bp_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.HomesteaderContract"")))","None","False","False","FortDecor","","None","2","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
Lamp_Street_02,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""79D6B39A4025F275776E82B25989D767"", ""Ropey Lamp Post"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/lamppost_3.lamppost_3","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_streetlamp_03_bp.fort_prop_streetlamp_03_bp_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","2","0","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
LampPost,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""2ADDAFF7413CFCDFF18CCD936BAB712A"", ""Jury Rigged Lamp Post"")","","None","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/FortTestLamp.FortTestLamp_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","2","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","WoodPlank_T1_Ash","60","","None","False","Currency","Name","MetalBar_T1_Tin","15","","None","False",""
LampPost_Imperial_01,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""BCA8B6D6488FCDDC8D71ACA135ABCB80"", ""Imperial Lamppost"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/fort_imperiallamppost_icon.fort_imperiallamppost_icon","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_lamppost_io_01.fort_lamppost_io_01_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","2","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","WoodLog_T1_Ash","10","NSLOCTEXT(""FortPropsTable"", ""89690B7E456BCE26B162DE9B9733D249"", ""10 Ash Logs"")","None","False","Currency","Name","StoneRock_T1_Sandstone","15","NSLOCTEXT(""FortPropsTable"", ""15DB4C9A4C1120A096C1F2A1BEBC6AC5"", ""15 Sandstone Rocks"")","None","False",""
LuckTree_01,"(RowName=""Functional"")","(RowName=""AccountBuffBuildings"")","1","NSLOCTEXT(""FortPropsTable"", ""52B812AE4EB144A1DC1F958EDEAE9063"", ""Luck Sprout"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/luck_tree_1.luck_tree_1","True","False","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_lucktree_01_bp.fort_prop_lucktree_01_bp_C","None","True","BlueprintGeneratedClass'/Game/Skills/Blueprints/StatusEffects/StatusEffect_LuckTree_1.StatusEffect_LuckTree_1_C'","(GameplayTags=)","LuckTree_02","True","False","FortDecor","","WidgetBlueprintGeneratedClass'/Game/UI/Forts/Shrine/LuckTreeWidget.LuckTreeWidget_C'","3","0","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","Currency","Name","Gold","1","","None","False","None","Name","None","0","","None","False",""
LuckTree_02,"(RowName=""Functional"")","(RowName=""AccountBuffBuildings"")","1","NSLOCTEXT(""FortPropsTable"", ""42A8F3EB45E58DBE133B898FB201DC47"", ""Luck Sapling"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/luck_tree_2.luck_tree_2","True","False","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_lucktree_02_bp.fort_prop_lucktree_02_bp_C","None","True","BlueprintGeneratedClass'/Game/Skills/Blueprints/StatusEffects/StatusEffect_LuckTree_2.StatusEffect_LuckTree_2_C'","(GameplayTags=)","LuckTree_03","True","False","FortDecor","","WidgetBlueprintGeneratedClass'/Game/UI/Forts/Shrine/LuckTreeWidget.LuckTreeWidget_C'","3","1","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","Trait","Name","FortPropExperience","500","","None","True","None","Name","None","0","","None","False",""
LuckTree_03,"(RowName=""Functional"")","(RowName=""AccountBuffBuildings"")","1","NSLOCTEXT(""FortPropsTable"", ""FBB26AC746F378952AE360A494465172"", ""Young Luck Tree"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/luck_tree_3.luck_tree_3","True","False","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_lucktree_03_bp.fort_prop_lucktree_03_bp_C","None","True","BlueprintGeneratedClass'/Game/Skills/Blueprints/StatusEffects/StatusEffect_LuckTree_3.StatusEffect_LuckTree_3_C'","(GameplayTags=)","LuckTree_04","True","False","FortDecor","","WidgetBlueprintGeneratedClass'/Game/UI/Forts/Shrine/LuckTreeWidget.LuckTreeWidget_C'","3","2","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","Trait","Name","FortPropExperience","2500","","None","True","None","Name","None","0","","None","False",""
LuckTree_04,"(RowName=""Functional"")","(RowName=""AccountBuffBuildings"")","1","NSLOCTEXT(""FortPropsTable"", ""78DE12C749E9F9F678E3CD8358D8A01E"", ""Blooming Luck Tree"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/luck_tree_4.luck_tree_4","True","False","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_lucktree_04_bp.fort_prop_lucktree_04_bp_C","None","True","BlueprintGeneratedClass'/Game/Skills/Blueprints/StatusEffects/StatusEffect_LuckTree_4.StatusEffect_LuckTree_4_C'","(GameplayTags=)","LuckTree_05","True","False","FortDecor","","WidgetBlueprintGeneratedClass'/Game/UI/Forts/Shrine/LuckTreeWidget.LuckTreeWidget_C'","3","3","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","Trait","Name","FortPropExperience","5000","","None","True","None","Name","None","0","","None","False",""
LuckTree_05,"(RowName=""Functional"")","(RowName=""AccountBuffBuildings"")","1","NSLOCTEXT(""FortPropsTable"", ""80430AE34E359C4B1BA0ADA6C2D5BE9A"", ""Ancient Luck Tree"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/luck_tree_5.luck_tree_5","True","False","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_lucktree_05_bp.fort_prop_lucktree_05_bp_C","None","True","BlueprintGeneratedClass'/Game/Skills/Blueprints/StatusEffects/StatusEffect_LuckTree_5.StatusEffect_LuckTree_5_C'","(GameplayTags=)","None","True","False","FortDecor","","WidgetBlueprintGeneratedClass'/Game/UI/Forts/Shrine/LuckTreeWidget.LuckTreeWidget_C'","3","4","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","Trait","Name","FortPropExperience","12000","","None","True","None","Name","None","0","","None","False",""
Machine,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""01DCCD2A44CC93EADFA7B994E8ABA89A"", ""Clunky Machine"")","","None","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_machinery_a_bp.fort_prop_machinery_a_bp_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","Currency","Name","MetalBar_T1_Tin","50","NSLOCTEXT(""FortPropsTable"", ""17ED798440F4ABF33DE4BAAE6B835B37"", ""50 Tin Bars"")","None","False","None","Name","None","0","","None","False",""
MapWorksCompetitiveVendor,"(RowName=""Decorations"")","(RowName=""Structures"")","1","NSLOCTEXT(""FortPropsTable"", ""66B8FDFA4D1D49014D1BA19B2053FD6A"", ""Enigmatic Stranger"")","NSLOCTEXT(""FortPropsTable"", ""52D50C654AB395FCCBBBD191130A3C51"", ""Care for a true test of mettle?"")","None","False","False","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/FortMapworksDeviceProp_bp.FortMapworksDeviceProp_bp_C","None","False","None","(GameplayTags=)","None","True","False","FortDecor","","None","1","0","0","(GameplayTags=)","Currency","Name","Gold","5000","","None","False","None","Name","None","0","","None","False",""
MapWorksProp,"(RowName=""Decorations"")","(RowName=""Structures"")","1","NSLOCTEXT(""FortPropsTable"", ""143373754037750BC4741195C8773809"", ""Inert Mapworks Device"")","NSLOCTEXT(""FortPropsTable"", ""3FCCD0674AD176C0285033900F1617EA"", ""Inactive ancient map crafting device from the Clockwork Core"")","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/fort_mapworksdevice_icon.fort_mapworksdevice_icon","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/FortMapworksDeviceProp_bp.FortMapworksDeviceProp_bp_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","3","0","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","Currency","Name","Gold","5000","","None","False","None","Name","None","0","","None","False",""
MapWorksVendor,"(RowName=""Decorations"")","(RowName=""Structures"")","1","NSLOCTEXT(""FortPropsTable"", ""83B51FAA471448E6819D4A85EAEBC936"", ""Matilda the Scrollmeister"")","NSLOCTEXT(""FortPropsTable"", ""17794E4441F754DBC8223CA8ADDFE338"", ""How may I help you?"")","None","False","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/FortMapworksDeviceProp_bp.FortMapworksDeviceProp_bp_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","NSLOCTEXT(""FortPropsTable"", ""01BE620446C5AE3F7E6472AD9195D65F"", ""Buy"")","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","Currency","Name","Gold","5000","","None","False","None","Name","None","0","","None","False",""
Mausoleum_Tall_01,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""878E56F44CE69CC363E07B9344045FE7"", ""Mausoleum"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/fort_mausoleum_tall.fort_mausoleum_tall","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_mausoleum_01.fort_mausoleum_01_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","Currency","Name","StoneBlock_T1_Sandstone","50","NSLOCTEXT(""FortPropsTable"", ""FC18168F4B637AEEC3C92A821B09E62D"", ""50 Sandstone Blocks"")","None","False","Currency","Name","StoneBlock_T1_Sandstone","50","NSLOCTEXT(""FortPropsTable"", ""9781D17F44FC6B7F85C3108C0841B144"", ""50 Sandstone Blocks"")","None","False",""
Mushrooms_GobInfCave_02,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""B4B460AB4EF1756146DCB5B96DB9DEA8"", ""Buncha Creepy Mushrooms"")","","None","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_mushroom_gobinfcave_02.fort_prop_mushroom_gobinfcave_02_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.AdventurerContract"")))","None","False","False","FortDecor","","None","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","1500","","None","False","None","Name","None","0","","None","False",""
Mushrooms_Goblin_01,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""7500D03848A5AD0530126BB892CA84B1"", ""Buncha Speckled Mushrooms"")","","None","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_mushrooms_goblin_01.fort_mushrooms_goblin_01_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.AdventurerContract"")))","None","False","False","FortDecor","","None","1","0","100","(GameplayTags=((TagName=""ItemQuality.Normal"")))","Currency","Name","Gold","150","","None","False","None","Name","None","0","","None","False",""
Mushrooms_Goblin_02,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""B9F4DD254CB8ADAD70B3C9AB7E360145"", ""Lil’ Speckled Mushroom"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_mushrooms_goblin_02.fort_mushrooms_goblin_02_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Normal"")))","Currency","Name","Gold","150","","None","False","None","Name","None","0","","None","False",""
Mushrooms_Goblin_Ground_02,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""65B695EA46405D99A5F264A3AC9A7D9D"", ""Pair ‘a’ Speckled Mushrooms"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_mushroom_gob_groundmushroom_02.fort_prop_mushroom_gob_groundmushroom_02_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Normal"")))","Currency","Name","Gold","150","","None","False","None","Name","None","0","","None","False",""
Mushrooms_Hyvid_01,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""F24432B840B6A4BC986BC5BDFEAD0853"", ""Buncha Freaky Mushrooms"")","","None","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_mushrooms_hyvid_01.fort_mushrooms_hyvid_01_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.CraftsmanContract"")))","None","False","False","FortDecor","","None","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","1500","","None","False","None","Name","None","0","","None","False",""
Netherstones_01,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""59688A60418008FC4D21BFB82C1E4FA4"", ""Tall Netherstones"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/purple_stones_2.purple_stones_2","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_netherstones_01.fort_prop_netherstones_01_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.CraftsmanContract"")))","None","False","False","FortDecor","","None","1","0","5","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
