---,Group,SubGroup,MaxCount,DisplayName,Description,Icon,bIsEnabled,bCanCraftDirectly,bRequiresUnlock,bRequired,Prop,Vendor,bAffectsGameplay,StatusEffect,GameplayTagContainer,UpgradeTo,bShowCraftingConfirmation,bShowStorageTab,PropType,CustomCraftingVerb,CustomCraftingUI,bCanCraftInOtherPlayersForts,PropComplexity,UpgradeChainIndex,DropWeight,QualityTags,CostType1,CostQuery1,Cost1,CostQuantity1,CostText1,CostIcon1,bApplyCost1ToFortProp,CostType2,CostQuery2,Cost2,CostQuantity2,CostText2,CostIcon2,bApplyCost2ToFortProp,Notes
ITU_PlanningTable_01,"(RowName=""Decorations"")","(RowName=""Furniture"")","0","NSLOCTEXT(""FortPropsTable"", ""FFB67DCE499C88A4AC637DBC4D916221"", ""Planning Table"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/war_table.war_table","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_planningtable_01_bp.fort_prop_planningtable_01_bp_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","False","1","0","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","Currency","Name","WoodPlank_T1_Ash","16","","None","False","Currency","Name","RareWood","1","","None","False","Medium"
ITU_Rug_01,"(RowName=""Decorations"")","(RowName=""Flooring"")","0","NSLOCTEXT(""FortPropsTable"", ""6C7194434E7B234022B71FAFC6584400"", ""Patchwork Hide Rug"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/leather_rug.leather_rug","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_rug_03_bp.fort_prop_rug_03_bp_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.CraftsmanContract""),(TagName=""Fort.Prop.Deco.Bundle_2"")))","None","False","False","FortDecor","","None","False","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","300","","None","False","Currency","Name","WoodLog_T1_Ash","6","","None","False","Medium"
ITU_Table_01,"(RowName=""Decorations"")","(RowName=""Furniture"")","0","NSLOCTEXT(""FortPropsTable"", ""FAF69A9B4606F7F42482DC995FD358C6"", ""Basic Table"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/table_stools.table_stools","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_basictable_01_bp.fort_prop_basictable_01_bp_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.HomesteaderContract""),(TagName=""Fort.Prop.Deco.Bundle_2"")))","None","False","False","FortDecor","","None","False","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","300","","None","False","Currency","Name","WoodLog_T1_Ash","6","","None","False","Medium"
ITU_Telescope_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""3835345D4C11FD4CCA5C0A93927E541C"", ""Explorer\'s Telescope"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/telescope.telescope","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_telescope_04_bp.fort_prop_telescope_04_bp_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.AdventurerContract""),(TagName=""Fort.Prop.Deco.Bundle_1"")))","None","False","False","FortDecor","","None","False","1","0","5","(GameplayTags=((TagName=""ItemQuality.Rare"")))","Currency","Name","Gold","400","","None","False","Currency","Name","MetalBar_T1_Tin","39","","None","False","Medium"
ITU_Tent_01,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""2B5328E9486A44DBB863548AFCF15B86"", ""Barracks Tent"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/large_tent_fort_prop.large_tent_fort_prop","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_tent_a_01_bp.fort_prop_tent_a_01_bp_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","False","1","0","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","Currency","Name","Gold","600","","None","False","Currency","Name","WoodPlank_T1_Ash","13","","None","False","Large"
ITU_Tent_02,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""EAD50C1F4D0D4A67AE88149A3A33990A"", ""General\'s Tent"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/small_tent_fort_prop.small_tent_fort_prop","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_tent_a_02_bp.fort_prop_tent_a_02_bp_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","False","1","0","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","Currency","Name","Gold","600","","None","False","Currency","Name","WoodPlank_T1_Ash","13","","None","False","Large"
ITU_VarkRug_01,"(RowName=""Decorations"")","(RowName=""Flooring"")","0","NSLOCTEXT(""FortPropsTable"", ""8AA4532A4FEBF68EDA9CA28BFA74B776"", ""Varkskin Rug"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/strongtusk_rug.strongtusk_rug","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_bruterug_01_bp.fort_prop_bruterug_01_bp_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.CraftsmanContract""),(TagName=""Fort.Prop.Deco.Bundle_1"")))","None","False","False","FortDecor","","None","False","1","0","5","(GameplayTags=((TagName=""ItemQuality.Rare"")))","Currency","Name","Gold","400","","None","False","Currency","Name","WoodPlank_T1_Ash","10","","None","False","Medium"
ITU_wagon_01,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""EE0D39664A4F69F08D9FDA9E8F8188AC"", ""Imperial Wagon"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/imperial_wagon.imperial_wagon","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/IntoTheUnknown/fort_prop_ITU_wagon_01_bp.fort_prop_ITU_wagon_01_bp_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","False","1","0","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","Currency","Name","WoodPlank_T1_Ash","20","","None","False","Currency","Name","RareWood","2","","None","False","Large"
ITU_Wall_Wood_01,"(RowName=""Decorations"")","(RowName=""Walls"")","0","NSLOCTEXT(""FortPropsTable"", ""15D8EE9745C662FC80C887AD073159A7"", ""Chateau Wall"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/wood_wall_cutouts.wood_wall_cutouts","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/IntoTheUnknown/fort_prop_ITU_wall_1c_bp.fort_prop_ITU_wall_1c_bp_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","False","1","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","200","","None","False","Currency","Name","WoodPlank_T1_Ash","9","","None","False","Large"
ITU_Wall_Wood_02,"(RowName=""Decorations"")","(RowName=""Walls"")","0","NSLOCTEXT(""FortPropsTable"", ""695EF1384E6995D5596F109894239F63"", ""Rustic Wall"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/wood_wall.wood_wall","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/IntoTheUnknown/fort_prop_ITU_wall_2c_bp.fort_prop_ITU_wall_2c_bp_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","False","1","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","200","","None","False","Currency","Name","WoodPlank_T1_Ash","9","","None","False","Large"
Junk_Gobbf_a_05,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""6C17B67147B413BD9929979F24DDC84D"", ""Old Dusty Junk"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_junk_gobbf_a_05.fort_prop_junk_gobbf_a_05_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","False","1","0","0","(GameplayTags=((TagName=""ItemQuality.Normal"")))","Currency","Name","Gold","287","","None","False","Currency","Name","WoodLog_T1_Ash","3","","None","False","Medium"
Junk_Gobbf_a_06,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""4F8BE8FA4994268B52B46AB7F1BB5103"", ""Old Rusty Junk"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_junk_gobbf_a_06.fort_prop_junk_gobbf_a_06_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","False","1","0","0","(GameplayTags=((TagName=""ItemQuality.Normal"")))","Currency","Name","Gold","287","","None","False","Currency","Name","WoodLog_T1_Ash","3","","None","False","Medium"
Junk_Gobbf_b_03,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""2060FFD24AF167991FC41F927630926F"", ""Old Crusty Junk"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_junk_gobbf_b_03.fort_prop_junk_gobbf_b_03_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","False","1","0","0","(GameplayTags=((TagName=""ItemQuality.Normal"")))","Currency","Name","Gold","287","","None","False","Currency","Name","WoodLog_T1_Ash","3","","None","False","Medium"
Junk_Gobbf_c_05,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""0B6235594A4433C851E3198BABFFCC46"", ""Old Musty Junk"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_junk_gobbf_c_05.fort_prop_junk_gobbf_c_05_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","False","1","0","0","(GameplayTags=((TagName=""ItemQuality.Normal"")))","Currency","Name","Gold","200","","None","False","Currency","Name","WoodLog_T1_Ash","4","","None","False","Large"
Lamp_Street_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""90696FF7405E9B65E0EEC3A0B73471E5"", ""Lamp Post"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/lamppost_1.lamppost_1","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_streetlamp_01_bp.fort_prop_streetlamp_01_bp_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.HomesteaderContract""),(TagName=""Fort.Prop.Deco.Bundle_2"")))","None","False","False","FortDecor","","None","False","2","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","300","","None","False","Currency","Name","WoodLog_T1_Ash","6","","None","False","Medium"
Lamp_Street_02,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""79D6B39A4025F275776E82B25989D767"", ""Ropey Lamp Post"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/lamppost_3.lamppost_3","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_streetlamp_03_bp.fort_prop_streetlamp_03_bp_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","False","1","0","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","Currency","Name","Gold","600","","None","False","Currency","Name","WoodPlank_T1_Ash","10","","None","False","Medium"
LampPost,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""D78C1330469D652302169BBF1E245B91"", ""Shepherd\'s Lamp Post"")","","/Game/UI/Textures/LooseIcons/streetlamp.streetlamp","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/FortTestLamp.FortTestLamp_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","False","3","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","200","","None","False","Currency","Name","WoodLog_T1_Ash","6","","None","False","Medium"
LampPost_Imperial_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""BCA8B6D6488FCDDC8D71ACA135ABCB80"", ""Imperial Lamppost"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/fort_imperiallamppost_icon.fort_imperiallamppost_icon","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_lamppost_io_01.fort_lamppost_io_01_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","False","3","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","200","","None","False","Currency","Name","WoodLog_T1_Ash","6","","None","False","Medium"
LuckTree_01,"(RowName=""Functional"")","(RowName=""AccountBuffBuildings"")","1","NSLOCTEXT(""FortPropsTable"", ""52B812AE4EB144A1DC1F958EDEAE9063"", ""Luck Sprout"")","NSLOCTEXT(""FortPropsTable"", ""D1C8A3E644A2E4848F8E4CB14BD1135B"", ""Sacrifice items to your Luck Tree to make it grow. Larger trees grant larger permanent luck bonuses."")","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/luck_tree_1.luck_tree_1","True","False","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_lucktree_01_bp.fort_prop_lucktree_01_bp_C","None","True","BlueprintGeneratedClass'/Game/Skills/Blueprints/StatusEffects/StatusEffect_LuckTree_1.StatusEffect_LuckTree_1_C'","(GameplayTags=)","LuckTree_02","True","False","FortDecor","","/Game/UI/Forts/Shrine/LuckTreeWidget.LuckTreeWidget_C","True","1","0","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","Currency","Name","Gold","100","","None","False","None","Name","None","0","","None","False",""
LuckTree_02,"(RowName=""Functional"")","(RowName=""AccountBuffBuildings"")","1","NSLOCTEXT(""FortPropsTable"", ""42A8F3EB45E58DBE133B898FB201DC47"", ""Luck Sapling"")","NSLOCTEXT(""FortPropsTable"", ""FDC4A17E4CC4FB585D57849AC3774510"", ""Sacrifice items to your Luck Tree to make it grow. Larger trees grant larger permanent luck bonuses."")","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/luck_tree_2.luck_tree_2","True","False","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_lucktree_02_bp.fort_prop_lucktree_02_bp_C","None","True","BlueprintGeneratedClass'/Game/Skills/Blueprints/StatusEffects/StatusEffect_LuckTree_2.StatusEffect_LuckTree_2_C'","(GameplayTags=)","LuckTree_03","True","False","FortDecor","","/Game/UI/Forts/Shrine/LuckTreeWidget.LuckTreeWidget_C","True","2","1","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","Trait","Name","FortPropExperience","500","","None","True","None","Name","None","0","","None","False",""
LuckTree_03,"(RowName=""Functional"")","(RowName=""AccountBuffBuildings"")","1","NSLOCTEXT(""FortPropsTable"", ""FBB26AC746F378952AE360A494465172"", ""Young Luck Tree"")","NSLOCTEXT(""FortPropsTable"", ""41DC8FA94DFEBA2ECD86FDAB7378E0CC"", ""Sacrifice items to your Luck Tree to make it grow. Larger trees grant larger permanent luck bonuses."")","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/luck_tree_3.luck_tree_3","True","False","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_lucktree_03_bp.fort_prop_lucktree_03_bp_C","None","True","BlueprintGeneratedClass'/Game/Skills/Blueprints/StatusEffects/StatusEffect_LuckTree_3.StatusEffect_LuckTree_3_C'","(GameplayTags=)","LuckTree_04","True","False","FortDecor","","/Game/UI/Forts/Shrine/LuckTreeWidget.LuckTreeWidget_C","True","2","2","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","Trait","Name","FortPropExperience","2500","","None","True","None","Name","None","0","","None","False",""
LuckTree_04,"(RowName=""Functional"")","(RowName=""AccountBuffBuildings"")","1","NSLOCTEXT(""FortPropsTable"", ""78DE12C749E9F9F678E3CD8358D8A01E"", ""Blooming Luck Tree"")","NSLOCTEXT(""FortPropsTable"", ""6989A1F04C0D91A81592E0AA41D39F94"", ""Sacrifice items to your Luck Tree to make it grow. Larger trees grant larger permanent luck bonuses."")","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/luck_tree_4.luck_tree_4","True","False","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_lucktree_04_bp.fort_prop_lucktree_04_bp_C","None","True","BlueprintGeneratedClass'/Game/Skills/Blueprints/StatusEffects/StatusEffect_LuckTree_4.StatusEffect_LuckTree_4_C'","(GameplayTags=)","LuckTree_05","True","False","FortDecor","","/Game/UI/Forts/Shrine/LuckTreeWidget.LuckTreeWidget_C","True","2","3","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","Trait","Name","FortPropExperience","5000","","None","True","None","Name","None","0","","None","False",""
LuckTree_05,"(RowName=""Functional"")","(RowName=""AccountBuffBuildings"")","1","NSLOCTEXT(""FortPropsTable"", ""80430AE34E359C4B1BA0ADA6C2D5BE9A"", ""Ancient Luck Tree"")","NSLOCTEXT(""FortPropsTable"", ""7C2932D748505BEAE1B0938A69B97E8B"", ""Sacrifice items to your Luck Tree to make it grow. Larger trees grant larger permanent luck bonuses."")","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/luck_tree_5.luck_tree_5","True","False","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_lucktree_05_bp.fort_prop_lucktree_05_bp_C","None","True","BlueprintGeneratedClass'/Game/Skills/Blueprints/StatusEffects/StatusEffect_LuckTree_5.StatusEffect_LuckTree_5_C'","(GameplayTags=)","None","True","False","FortDecor","","/Game/UI/Forts/Shrine/LuckTreeWidget.LuckTreeWidget_C","True","3","4","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","Trait","Name","FortPropExperience","12000","","None","True","None","Name","None","0","","None","False",""
Machine,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""01DCCD2A44CC93EADFA7B994E8ABA89A"", ""Clunky Machine"")","","/Game/UI/Textures/LooseIcons/Clunky_Machine.Clunky_Machine","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_machinery_a_bp.fort_prop_machinery_a_bp_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","False","2","0","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","Currency","Name","Gold","600","","None","False","Currency","Name","MetalBar_T1_Tin","49","","None","False","Large"
MapWorksCompetitiveVendor,"(RowName=""Decorations"")","(RowName=""Structures"")","1","NSLOCTEXT(""FortPropsTable"", ""66B8FDFA4D1D49014D1BA19B2053FD6A"", ""Enigmatic Stranger"")","NSLOCTEXT(""FortPropsTable"", ""52D50C654AB395FCCBBBD191130A3C51"", ""Care for a true test of mettle?"")","None","False","False","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/FortMapworksDeviceProp_bp.FortMapworksDeviceProp_bp_C","None","False","None","(GameplayTags=)","None","True","False","FortDecor","","None","False","1","0","0","(GameplayTags=)","None","None","None","0","","None","False","None","None","None","0","","None","False",""
MapWorksProp,"(RowName=""Decorations"")","(RowName=""Structures"")","1","NSLOCTEXT(""FortPropsTable"", ""143373754037750BC4741195C8773809"", ""Inert Mapworks Device"")","NSLOCTEXT(""FortPropsTable"", ""3FCCD0674AD176C0285033900F1617EA"", ""Inactive ancient map crafting device from the Clockwork Core"")","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/fort_mapworksdevice_icon.fort_mapworksdevice_icon","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/FortMapworksDeviceProp_bp.FortMapworksDeviceProp_bp_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","False","1","0","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","Currency","Name","MetalBar_T1_Tin","80","","None","False","Currency","Name","RareMetal","2","","None","False","Large"
