---,MonsterClass,MonsterGroup,DisplayName,LevelRangeString,ChampionLevelRangeString,HitpointPercent,DamagePercent,PickWeight,ItemSpawn,ChampionScaleMultiplier,ChampionDamage,ChampionSpeedBonusPercent,ChampionNameSpawnRow,ChampionPackNameSpawnRow,ChampionIgnoreMinionsChance,RecentDamageDecayRate,GetHitThreshold,GetHitCooldown,GetHitChance,AggroRadius,bShouldTether,ChaseRadius,Drama,AudioDrama,AudioCategory,TraitString1,TraitString2,TraitString3,MonsterTags,ItemSpawnGameplayTagFilter,ChampionItemSpawnGameplayTagFilter,ExperiencePercent,DamageElement,ScaleMultiplier,PackSizeSmall,PackSizeMedium,PackSizeLarge,PackSizeExtraLarge,Defense,DefensePhysical,DefenseWater,DefenseFire,DefenseCold,DefensePoison,DefenseElectric,Skill00Cooldown,Skill00DamageFactor,Skill01Cooldown,Skill01DamageFactor,Skill02Cooldown,Skill02DamageFactor,Skill03Cooldown,Skill03DamageFactor,Skill04Cooldown,Skill04DamageFactor,Skill05Cooldown,Skill05DamageFactor,ExtraSkill00Cooldown,ExtraSkill00DamageFactor,ExtraSkill01Cooldown,ExtraSkill01DamageFactor,ExtraSkill02Cooldown,ExtraSkill02DamageFactor,ExtraSkill03Cooldown,ExtraSkill03DamageFactor,ExtraSkill04Cooldown,ExtraSkill04DamageFactor,ExtraSkill05Cooldown,ExtraSkill05DamageFactor,MonsterDescription,Bank,Notes
Vespid_Charger_Boss,"/Game/Monsters/vspcharger/vspcharger_boss_bp.vspcharger_boss_bp_C","Vespid_Charger_Boss","NSLOCTEXT(""MonstersTable"", ""9F67E9884201EB6E670969BA28ACBC8D"", ""Chargerbug"")","1-100","3-100","4.400000","0.670000","0","Tough","1.000000","1.000000","0.000000","None","None","0.250000","0.020000","0.450000","1.000000","0.500000","800.000000","True","2500.000000","4.000000","5.000000","Brute","ElementalProcChance|Proc.Poison=0.25;ElementalProcDamage|Proc.Poison=.05;ElementalProcDuration|Proc.Poison=5","","","(GameplayTags=((TagName=""Character.Monster.Rare""),(TagName=""Character.Monster.Vespid""),(TagName=""Character.Monster.Vespid.Charger""),(TagName=""Character.Monster.Vespid.Charger.Normal""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","5.500000","Element.Poison","1.000000","1","2","3","4","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","20.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=8D9B626CFAE84D4BA34A340756893273)",""
Vespid_ChargerMini,"/Game/Monsters/vspcharger/vspcharger_mini_b.vspcharger_mini_b_C","Vespid_ChargerMini","NSLOCTEXT(""MonstersTable"", ""5B832FCC4BF272236E0450944265BACB"", ""Charger Juvenile"")","1-100","3-100","1.240000","0.350000","1000","Standard","2.000000","1.000000","0.000000","HyvidName","HyvidPackName","0.250000","0.020000","0.250000","1.000000","0.750000","800.000000","True","2500.000000","2.000000","3.000000","Popcorn","","","","(GameplayTags=((TagName=""Character.Monster.Uncommon""),(TagName=""Character.Monster.Vespid""),(TagName=""Character.Monster.Vespid.Charger""),(TagName=""Character.Monster.Vespid.Charger.Newbie""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Pack""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","1.610000","Element.Poison","0.500000","2","4","5","6","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","20.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=00000000000000000000000000000000)",""
Vespid_Egg,"/Game/Monsters/vspegg/vspegg_bp.vspegg_bp_C","Vespid_Egg","NSLOCTEXT(""MonstersTable"", ""E1070EA3461BD95E48B65AB4AE3A92AB"", ""Hyvid Egg"")","1-100","3-100","0.580000","0.270000","0","Popcorn","1.150000","1.000000","0.000000","None","None","0.250000","0.020000","0.500000","1.000000","0.500000","800.000000","True","2500.000000","1.000000","2.000000","Popcorn","","","","(GameplayTags=((TagName=""Character.Monster.Common""),(TagName=""Character.Monster.Vespid""),(TagName=""Character.Monster.Vespid.Egg""),(TagName=""Character.Monster.Day"")))","(GameplayTags=((TagName=""Currency.Monster.Hyvid"")))","(GameplayTags=((TagName=""Currency.Monster.Hyvid"")))","0.790000","Element.Poison","1.000000","3","5","7","9","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=8D9B626CFAE84D4BA34A340756893273)",""
Vespid_EggPod,"/Game/Monsters/vspspawner/vspspawner_bp.vspspawner_bp_C","Vespid_EggPod","NSLOCTEXT(""MonstersTable"", ""133D29FC42D66BB971D2D3B8509A56FD"", ""Hyvid Egg Pod"")","4-100","","5.280000","1.500000","1000","Tough","1.000000","1.000000","0.000000","None","None","0.250000","0.020000","0.100000","1.000000","1.000000","1000.000000","True","2500.000000","4.000000","4.000000","Medium","","Energy.Max=8;Energy.RegenMax=8;Energy.Regen=0.2","","(GameplayTags=((TagName=""Character.Monster.Rare""),(TagName=""Character.Monster.Vespid""),(TagName=""Character.Monster.Vespid.EggPod""),(TagName=""Character.Monster.HighHealth""),(TagName=""Character.Monster.Day"")))","(GameplayTags=((TagName=""Currency.Monster.Hyvid"")))","(GameplayTags=((TagName=""Currency.Monster.Hyvid"")))","6.840000","Element.Poison","1.000000","1","1","1","1","0.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.250000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""716F13B24C5471C349C4B380649E5BCE"", ""Immobile"")","(AssetGuid=00000000000000000000000000000000)",""
Vespid_Flier,"/Game/Monsters/vspflier/vspflier_b.vspflier_b_C","Vespid_Flier","NSLOCTEXT(""MonstersTable"", ""E89CBB6948B7FFF8160EB39A518D65F8"", ""Hyvid Flier"")","1-100","3-100","1.470000","0.670000","2000","Standard","1.650000","1.000000","0.000000","HyvidName","HyvidPackName","0.250000","0.020000","0.250000","1.000000","0.750000","800.000000","True","2500.000000","3.000000","3.000000","Medium","ElementalProcChance|Proc.Poison=0.25;ElementalProcDamage|Proc.Poison=.04;ElementalProcDuration|Proc.Poison=6","","","(GameplayTags=((TagName=""Character.Monster.Uncommon""),(TagName=""Character.Monster.Vespid""),(TagName=""Character.Monster.Vespid.Flier""),(TagName=""Character.Monster.Vespid.Flier.Normal""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Ranged"")))","(GameplayTags=((TagName=""Currency.Monster.Hyvid"")))","(GameplayTags=((TagName=""Currency.Monster.Hyvid"")))","1.980000","Element.Poison","1.000000","1","2","3","4","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=8D9B626CFAE84D4BA34A340756893273)",""
Vespid_Flier_Boss,"/Game/Monsters/vspflier/vspflier_boss_b.vspflier_boss_b_C","Vespid_Flier","NSLOCTEXT(""MonstersTable"", ""6DA287AC4C98C3D9E3557381CD3C63D2"", ""Psora"")","1-100","3-100","1.470000","0.670000","0","Standard","1.650000","1.000000","0.000000","HyvidName","HyvidPackName","0.250000","0.020000","0.100000","1.000000","0.750000","800.000000","True","2500.000000","1.000000","2.000000","Medium","ElementalProcChance|Proc.Poison=0.25;ElementalProcDamage|Proc.Poison=.04;ElementalProcDuration|Proc.Poison=6","","","(GameplayTags=((TagName=""Character.Monster.Uncommon""),(TagName=""Character.Monster.Vespid""),(TagName=""Character.Monster.Vespid.Flier""),(TagName=""Character.Monster.Vespid.Flier.Normal""),(TagName=""Character.Monster.HighHealth""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Ranged"")))","(GameplayTags=((TagName=""Currency.Monster.Hyvid"")))","(GameplayTags=((TagName=""Currency.Monster.Hyvid"")))","1.980000","Element.Poison","1.000000","1","1","1","1","0.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","1.500000","1.000000","1.000000","1.000000","3.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=00000000000000000000000000000000)",""
Vespid_Flier_Juicy,"/Game/Monsters/vspflier/vspflier_b.vspflier_b_C","Vespid_Flier","NSLOCTEXT(""MonstersTable"", ""C9A2FA8C4560C570F7D2A8B4033836E9"", ""Juicy Hyvid Flier"")","1-100","3-100","1.470000","0.670000","0","PotionDropper","1.650000","1.000000","0.000000","HyvidName","HyvidPackName","0.250000","0.020000","0.250000","1.000000","0.750000","800.000000","True","2500.000000","3.000000","3.000000","Medium","ElementalProcChance|Proc.Poison=0.25;ElementalProcDamage|Proc.Poison=.04;ElementalProcDuration|Proc.Poison=6","","","(GameplayTags=((TagName=""Character.Monster.Uncommon""),(TagName=""Character.Monster.Vespid""),(TagName=""Character.Monster.Vespid.Flier""),(TagName=""Character.Monster.Vespid.Flier.Juicy""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Ranged"")))","(GameplayTags=((TagName=""Currency.Monster.Hyvid"")))","(GameplayTags=((TagName=""Currency.Monster.Hyvid"")))","1.980000","Element.Poison","1.000000","1","1","1","1","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""E49676C447C2A7488AB9B9B5BECB3056"", ""Drops Antidote Potions"")","(AssetGuid=8D9B626CFAE84D4BA34A340756893273)",""
Vespid_Flier_Newbie,"/Game/Monsters/vspflier/vspflier_b_Small.vspflier_b_Small_C","Vespid_Flier_Newbie","NSLOCTEXT(""MonstersTable"", ""9DB23A134CECB7D9E28619B206E6C087"", ""Hyvid Glider"")","1-100","3-100","0.560000","0.350000","2000","Standard","1.750000","1.000000","0.000000","HyvidName","HyvidPackName","0.250000","0.020000","0.100000","0.400000","1.000000","800.000000","True","2500.000000","2.000000","2.000000","Medium","ElementalProcChance|Proc.Poison=0.2;ElementalProcDamage|Proc.Poison=.03;ElementalProcDuration|Proc.Poison=6","","","(GameplayTags=((TagName=""Character.Monster.Uncommon""),(TagName=""Character.Monster.Vespid""),(TagName=""Character.Monster.Vespid.Flier""),(TagName=""Character.Monster.Vespid.Flier.Newbie""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Pack""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Ranged"")))","(GameplayTags=((TagName=""Currency.Monster.Hyvid"")))","(GameplayTags=((TagName=""Currency.Monster.Hyvid"")))","0.800000","Element.Poison","1.000000","2","4","5","6","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=8D9B626CFAE84D4BA34A340756893273)",""
Vespid_Guardian,"/Game/Monsters/vspguardian/vspguardian_b.vspguardian_b_C","Vespid_Guardian","NSLOCTEXT(""MonstersTable"", ""32B2D8DD4FECDB1034E92CA7195A40C7"", ""Hyvid Guardian"")","8-100","8-100","4.400000","1.200000","1000","Tough","1.350000","1.000000","0.000000","HyvidName","HyvidPackName","0.250000","0.020000","0.250000","1.000000","0.750000","1000.000000","True","2500.000000","3.000000","4.000000","Brute","ElementalProcChance|Proc.Poison=0.25;ElementalProcDamage|Proc.Poison=.03;ElementalProcDuration|Proc.Poison=6","","","(GameplayTags=((TagName=""Character.Monster.Rare""),(TagName=""Character.Monster.Vespid""),(TagName=""Character.Monster.Vespid.Guardian""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.Hyvid"")))","(GameplayTags=((TagName=""Currency.Monster.Hyvid"")))","5.680000","Element.Poison","1.000000","1","1","2","2","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","4.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=8D9B626CFAE84D4BA34A340756893273)",""
Vespid_Larvae,"/Game/Monsters/vsplarvae/vsplarvae_bp.vsplarvae_bp_C","Vespid_Larvae","NSLOCTEXT(""MonstersTable"", ""9C44DE4244E4532FA4D1369CFAC7D024"", ""Hyvid Larva"")","1-100","","0.250000","0.460000","750","Popcorn","1.500000","1.000000","0.000000","HyvidName","HyvidPackName","0.250000","0.020000","0.250000","1.000000","0.500000","800.000000","True","2500.000000","1.250000","2.000000","Popcorn","","","","(GameplayTags=((TagName=""Character.Monster.Common""),(TagName=""Character.Monster.Vespid.Larvae""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee""),(TagName=""Character.Monster.Vespid.Evolvable"")))","(GameplayTags=((TagName=""Currency.Monster.Hyvid"")))","(GameplayTags=((TagName=""Currency.Monster.Hyvid"")))","0.450000","Element.Poison","1.000000","2","3","4","5","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.250000","1.000000","6.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=00000000000000000000000000000000)",""
Vespid_Shrieker,"/Game/Monsters/vsplarvae/vspshrieker_bp.vspshrieker_bp_C","Vespid_Shrieker","NSLOCTEXT(""MonstersTable"", ""3105C66E4025C4326096F790BFF8B1C5"", ""Hyvid Shrieker"")","1-100","3-100","1.780000","0.670000","0","Standard","1.550000","1.000000","0.000000","HyvidName","HyvidPackName","0.250000","0.020000","0.100000","1.000000","0.500000","800.000000","True","2500.000000","2.000000","1.000000","Popcorn","","","","(GameplayTags=((TagName=""Character.Monster.Vespid""),(TagName=""Character.Monster.Vespid.Shrieker""),(TagName=""Character.Monster.Day"")))","(GameplayTags=((TagName=""Currency.Monster.Hyvid"")))","(GameplayTags=((TagName=""Currency.Monster.Hyvid"")))","2.360000","Element.Poison","1.000000","1","2","3","4","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","6.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""Vespid_Shrieker_MonsterDescription"", ""Summons Egg Guards"")","(AssetGuid=00000000000000000000000000000000)",""
Vespid_Soldier,"/Game/Monsters/vspsoldier/vspsoldier_b.vspsoldier_b_C","Vespid_Soldier","NSLOCTEXT(""MonstersTable"", ""382686164F718EE3A934989EC17A2079"", ""Hyvid Drone"")","1-100","3-100","1.160000","0.350000","1000","Standard","1.500000","1.000000","0.000000","HyvidName","HyvidPackName","0.250000","0.020000","0.250000","1.000000","1.000000","800.000000","True","2500.000000","2.000000","3.000000","Popcorn","","","","(GameplayTags=((TagName=""Character.Monster.Common""),(TagName=""Character.Monster.Vespid""),(TagName=""Character.Monster.Vespid.Soldier""),(TagName=""Character.Monster.Vespid.Soldier.Normal""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Pack""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.Hyvid"")))","(GameplayTags=((TagName=""Currency.Monster.Hyvid"")))","1.520000","Element.Poison","1.000000","2","4","5","6","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=8D9B626CFAE84D4BA34A340756893273)",""
Vespid_Soldier_Newbie,"/Game/Monsters/vspsoldier/vspsoldier_b_Small.vspsoldier_b_Small_C","Vespid_Soldier_Newbie","NSLOCTEXT(""MonstersTable"", ""A24EFDAD42FE239833FDBA85A7994232"", ""Hyvid Worker"")","1-100","3-100","0.550000","0.230000","1000","Standard","1.750000","1.000000","0.000000","HyvidName","HyvidPackName","0.250000","0.020000","0.200000","1.000000","1.000000","800.000000","True","2500.000000","1.000000","2.000000","Popcorn","","","","(GameplayTags=((TagName=""Character.Monster.Common""),(TagName=""Character.Monster.Vespid""),(TagName=""Character.Monster.Vespid.Soldier""),(TagName=""Character.Monster.Vespid.Soldier.Newbie""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Pack""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.Hyvid"")))","(GameplayTags=((TagName=""Currency.Monster.Hyvid"")))","0.740000","Element.Poison","1.000000","4","6","8","10","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=8D9B626CFAE84D4BA34A340756893273)",""
Vespid_SoldierTough,"/Game/Monsters/vspsoldier/vspsoldiertough_b.vspsoldiertough_b_C","Vespid_SoldierTough","NSLOCTEXT(""MonstersTable"", ""6027014D41F799B448401CA585847D24"", ""Hyvid Soldier"")","1-100","3-100","3.960000","1.200000","1000","Standard","1.500000","1.000000","0.000000","HyvidName","HyvidPackName","0.250000","0.020000","0.250000","2.500000","1.000000","800.000000","True","2500.000000","2.000000","3.000000","Popcorn","","","","(GameplayTags=((TagName=""Character.Monster.Common""),(TagName=""Character.Monster.Vespid""),(TagName=""Character.Monster.Vespid.Soldier""),(TagName=""Character.Monster.Vespid.Soldier.Tough""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Solo""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.Hyvid"")))","(GameplayTags=((TagName=""Currency.Monster.Hyvid"")))","5.150000","Element.Poison","1.000000","1","1","2","3","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=00000000000000000000000000000000)",""
