---,SkillClass,CharacterTag,DisplayName,Animation,AnimationOverride,MaximumSkillLevel,MinimumSkillLevel,bShowSkillLevel,GameplayTags,ExclusiveTags,RequiredSkillTab,RequiredLevelInSkillTab,TraitMode,RequiredItemTags,TraitString,PerLevelDisplayTexts,PerLevelDisplayCategories,TraitCurve1,TraitCurve2,TraitCurve3,TraitCurve4,Tier1TraitString,Tier1DisplayText,Tier2TraitString,Tier2DisplayText,Tier3TraitString,Tier3DisplayText,bCanNeverBeUnlocked,bHiddenBehindCheats,SkillPanelRow,SkillPanelColumn,DamageFactor,Cooldown,EnergyCost,Param1,Param1_DevNote,Param2,Param2_DevNote,Param3,Param3_DevNote,DefaultSkillSet,DefaultSkillSlot,Icon,SecondaryEnergyCosts,Notes
Electrode_BoltDamage,"/Game/Skills/Blueprints/EmberWeapons/Electrode/SkillTreePlaceholders/SkillTree_Electrode_BoltsPerRankOnKill.SkillTree_Electrode_BoltsPerRankOnKill_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Electrode_BoltDamage_DisplayName"", ""Deadlier Bolts"")","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""Electrode"")","15","Default","(GameplayTags=)","SkillDamageFactorMultiplier|Electrode_BoltsOnKill=.05","(NSLOCTEXT(""SkillsTable"", ""7336D12D4D3A13E8B76FD195BEA51F37"", ""Shock bolts on kill damage""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","True","True","1","3","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-PlusSkillDmg.T_ICN_RelicTrait-PlusSkillDmg","",""
Skill_MeleeAttack_Goblin,"/Game/Skills/Blueprints/Sharpshooter/Skill_MeleeAttack_Goblin.Skill_MeleeAttack_Goblin_C","","NSLOCTEXT(""SkillsTable"", ""Skill_MeleeAttack_Goblin_DisplayName"", ""Attack"")","Default","None","1","1","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/Skills/Blueprints/melee.melee","","This is for sharpshooter minion. Added to table so we can affect it with a per level bonus."
Amulet_Activation,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/Skill_PainandGain_VictoryPerformance.Skill_PainandGain_VictoryPerformance_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Amulet_Activation_DisplayName"", ""Victory Performance"")","Default","None","1","1","False","(GameplayTags=((TagName=""Skill.Relic.ChampionsAmulet""),(TagName=""Skill.Relic.UltimateActive""),(TagName=""Skill.Active"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","1.000000","1.000000","0.000000","0.000000","","0.000000","","0.000000","","Default","None","/Game/UI/Textures/LooseIcons/Relic_Victory_Performance.Relic_Victory_Performance","",""
Amulet_ActiveSkill,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/Skill_PainandGain_ShieldBash.Skill_PainandGain_ShieldBash_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Amulet_ActiveSkill_DisplayName"", ""Shield Bash"")","Default","None","1","0","False","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Relic.Active""),(TagName=""Skill.Relic.ChampionsAmulet""),(TagName=""Skill.Cooldown"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","1","0","1.250000","8.000000","0.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/UI/Textures/LooseIcons/Body_Block_Passive.Body_Block_Passive","",""
Amulet_Innervate,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampsionsAmulet_Innervate.SkillTree_ChampsionsAmulet_Innervate_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Amulet_Innervate_DisplayName"", ""Innervate"")","Default","None","1","0","False","(GameplayTags=((TagName=""Skill.Relic.ChampionsAmulet""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","(GameplayTags=)","","","","ProcChance|SpeedOnBlock=1","None","None","None","","","","","","","False","False","2","0","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/UI/Textures/LooseIcons/Relic_Innervate.Relic_Innervate","",""
Amulet_AdaptiveArmor,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_AdaptiveArmor.SkillTree_ChampionsAmulet_AdaptiveArmor_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Amulet_AdaptiveArmor_DisplayName"", ""Adaptive Armor"")","Default","None","1","0","False","(GameplayTags=((TagName=""Skill.Relic.ChampionsAmulet""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","3","0","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/Skills/textures/PlaceholderSkillIcons/Placeholder_AOESKill03.Placeholder_AOESKill03","",""
Amulet_EnhancedActivation,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_EnhancedActivation.SkillTree_ChampionsAmulet_EnhancedActivation_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Amulet_EnhancedActivation_DisplayName"", ""The Show Goes On"")","Default","None","1","0","False","(GameplayTags=((TagName=""Skill.Relic.ChampionsAmulet""),(TagName=""Skill.Passive""),(TagName=""Skill.Relic.UltimateActive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","4","0","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/Skills/textures/PlaceholderSkillIcons/Placeholder_PassiveSkill01.Placeholder_PassiveSkill01","",""
Amulet_BlockChanceOnActivate,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_BlockChanceWhenActive.SkillTree_ChampionsAmulet_BlockChanceWhenActive_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Amulet_BlockChanceOnActivate_DisplayName"", ""Stonewall"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Relic.ChampionsAmulet""),(TagName=""Skill.Passive""),(TagName=""Skill.Relic.Activated"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","StatusEffect","(GameplayTags=)","BlockChance=.025","(NSLOCTEXT(""SkillsTable"", ""CB6761CB40797C17A9CAB7AB575663AC"", ""Increased Block chance on Activation""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","0","1","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-BlockChance.T_ICN_RelicTrait-BlockChance","",""
Amulet_ThornsWhenActive,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_ThornDamageWhileActive.SkillTree_ChampionsAmulet_ThornDamageWhileActive_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Amulet_ThornsWhenActive_DisplayName"", ""Riposte"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Relic.ChampionsAmulet""),(TagName=""Skill.Passive""),(TagName=""Skill.Relic.Activated"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","StatusEffect","(GameplayTags=)","SkillDamageFactorMultiplier|Amulet_ThornsWhenActive=.1;ProcChance|Thorns=1","(NSLOCTEXT(""SkillsTable"", ""99ED7E9B40DCFCCE40F6F8B30804B960"", ""Riposte damage""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","0","2","0.500000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-AlternateDmg.T_ICN_RelicTrait-AlternateDmg","",""
Amulet_ActiveSkillDamage,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_ShieldBashDamage.SkillTree_ChampionsAmulet_ShieldBashDamage_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Amulet_ActiveSkillDamage_DisplayName"", ""Concussive Force"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Relic.ChampionsAmulet""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","(GameplayTags=)","SkillDamageFactorMultiplier|Amulet_ActiveSkill=.05","","","None","None","None","None","","","","","","","False","False","1","1","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-ArmorBonus.T_ICN_RelicTrait-ArmorBonus","",""
Amulet_HealthRegenAmount,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_ShieldBashRegen.SkillTree_ChampionsAmulet_ShieldBashRegen_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Amulet_HealthRegenAmount_DisplayName"", ""Recuperate"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.Relic.ChampionsAmulet"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","(GameplayTags=)","BonusChancePctBySkillName|Amulet_ActiveSkill=.01","(NSLOCTEXT(""SkillsTable"", ""7341F6BD425FFDBFF8A431A55E1293BB"", ""Increased regeneration when you use Shield Bash""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","1","2","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-HealingSkills.T_ICN_RelicTrait-HealingSkills","",""
Amulet_InnervateBasicDamage,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_InnervateBasicDamage.SkillTree_ChampionsAmulet_InnervateBasicDamage_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Amulet_InnervateBasicDamage_DisplayName"", ""Skill With Arms"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Relic.ChampionsAmulet""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","(GameplayTags=)","BonusChancePctBySkillName|Amulet_Innervate=.05","(NSLOCTEXT(""SkillsTable"", ""087597C5476721FE1776A59EF8044899"", ""Bonus damage to basic attacks while Innervated""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","2","1","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-Toughness.T_ICN_RelicTrait-Toughness","",""
Amulet_InnervateBasicCritChance,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_InnervateBasicCritChance.SkillTree_ChampionsAmulet_InnervateBasicCritChance_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Amulet_InnervateBasicCritChance_DisplayName"", ""Eye for Weakness"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Relic.ChampionsAmulet""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","(GameplayTags=)","BonusChancePctBySkillName|Amulet_InnervateBasicCritChance=.1","(NSLOCTEXT(""SkillsTable"", ""B4CF2C114B86393DFA000E9A9C2D6C74"", ""Increased chance to Critically Strike with basic attacks while Innervated""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","2","2","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-UndeadBonus.T_ICN_RelicTrait-UndeadBonus","",""
Amulet_AdapativeArmorBonus,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_AdaptiveArmorBonus.SkillTree_ChampionsAmulet_AdaptiveArmorBonus_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Amulet_AdapativeArmorBonus_DisplayName"", ""Stronger Plating"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Relic.ChampionsAmulet""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","3","1","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-BuffSkills.T_ICN_RelicTrait-BuffSkills","",""
Amulet_AdaptiveArmorDuration,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_AdaptiveArmorDuration.SkillTree_ChampionsAmulet_AdaptiveArmorDuration_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Amulet_AdaptiveArmorDuration_DisplayName"", ""Worthy Defense"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Relic.ChampionsAmulet""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","3","2","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-CooldownBonus.T_ICN_RelicTrait-CooldownBonus","",""
ChampionsAmuletThorns,"/Game/Skills/Blueprints/EmberWeapons/ProcSkill_Thorns.ProcSkill_Thorns_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""ChampionsAmuletThorns_DisplayName"", ""Thorns vs Chilled"")","Default","None","1","0","True","(GameplayTags=((TagName=""Skill.Relic.ChampionsAmulet"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","None","","has to be in table so we can scale the damage via per level bonuses"
Pet_SummonSkeleton,"/Game/Skills/Blueprints/Pets/AurasandBuffs/Skill_SummonSkeleton.Skill_SummonSkeleton_C","Character","NSLOCTEXT(""SkillsTable"", ""Pet_SummonSkeleton_DisplayName"", ""Necropupper"")","Instant","None","1","0","False","(GameplayTags=((TagName=""Skill.Pet"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","1","2","1.000000","30.000000","0.000000","0.000000","","0.000000","","0.000000","","Pet","Skill00","/Game/UI/Textures/LooseIcons/Summoned_Skeleton_Status.Summoned_Skeleton_Status","",""
Pet_Immobilize,"/Game/Skills/Blueprints/Pets/AurasandBuffs/Skill_PetImmobilize.Skill_PetImmobilize_C","Character","NSLOCTEXT(""SkillsTable"", ""Pet_Immobilize_DisplayName"", ""Immobilizing Strike"")","Default","None","1","0","False","(GameplayTags=((TagName=""Skill.Pet"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","2","2","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","Pet","Skill00","/Game/UI/Textures/LooseIcons/Immobilized_Status_Icon.Immobilized_Status_Icon","",""
Pet_PasstheGas,"/Game/Skills/Blueprints/Pets/DamageSkills/Skill_PasstheGas.Skill_PasstheGas_C","Character","NSLOCTEXT(""SkillsTable"", ""Pet_PasstheGas_DisplayName"", ""Pass the Gas"")","Default","None","1","0","False","(GameplayTags=((TagName=""Skill.Pet"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","2","3","1.250000","30.000000","0.000000","0.000000","","0.000000","","0.000000","","Pet","Skill00","/Game/UI/Textures/LooseIcons/Poisoned_Final.Poisoned_Final","",""
Pet_LifeSteal,"/Game/Skills/Blueprints/Pets/AurasandBuffs/Skill_PetLifeSteal.Skill_PetLifeSteal_C","Character","NSLOCTEXT(""SkillsTable"", ""Pet_LifeSteal_DisplayName"", ""Vampirism"")","Default","None","1","0","False","(GameplayTags=((TagName=""Skill.Pet"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","1","1","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","Pet","Skill00","/Game/UI/Textures/LooseIcons/Bleed_Status_Icon.Bleed_Status_Icon","",""
DM_RadiantBlastMissile,"/Game/Skills/Blueprints/DuskMage/Skill_RadiantBlast_Proc.Skill_RadiantBlast_Proc_C","Character.Player.DuskMage","","Default","None","1","0","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","2.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","None","",""
Potion_Electric,"/Game/Skills/Blueprints/Skill_PolarizedPotion.Skill_PolarizedPotion_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Potion_Electric_DisplayName"", ""Polarized Potion"")","Default","None","1","1","False","(GameplayTags=((TagName=""Skill.Potion"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","1.000000","5.000000","0.000000","0.000000","","0.000000","","0.000000","","Default","Potion","/Game/UI/Textures/LooseIcons/Shocked_Final.Shocked_Final","",""
RM_MortarPassive,"/Game/Skills/Blueprints/Railman/Skill_Railmaster_TurretMortar.Skill_Railmaster_TurretMortar_C","Character.Player.Railman","NSLOCTEXT(""SkillsTable"", ""RM_MortarPassive_DisplayName"", ""Mortar"")","Default","None","1","1","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","1.500000","4.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/UI/Textures/LooseIcons/Add_Mortar_Passive.Add_Mortar_Passive","",""
RM_TurretPassive,"/Game/Skills/Blueprints/Railman/Skill_Turret_Shoot.Skill_Turret_Shoot_C","Character.Player.Railman","NSLOCTEXT(""SkillsTable"", ""RM_TurretPassive_DisplayName"", ""Turret Gun"")","Default","None","1","1","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","0.300000","0.600000","0.000000","0.000000","","0.000000","","0.000000","","None","None","None","",""
RM_ShotgunPassive,"/Game/Skills/Blueprints/Railman/Skill_Railmaster_TurretShotgonne.Skill_Railmaster_TurretShotgonne_C","Character.Player.Railman","NSLOCTEXT(""SkillsTable"", ""RM_ShotgunPassive_DisplayName"", ""Shotgonne"")","Default","None","1","1","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","0.700000","3.600000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/Skills/Blueprints/Railman/Shotgonne_Car.Shotgonne_Car","",""
RM_FlamethrowerPassive,"/Game/Skills/Blueprints/Railman/Skill_Railmaster_TurretFlamethrower.Skill_Railmaster_TurretFlamethrower_C","Character.Player.Railman","NSLOCTEXT(""SkillsTable"", ""RM_FlamethrowerPassive_DisplayName"", ""Flamethrower"")","Default","None","1","1","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","0.300000","3.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/Skills/Blueprints/Railman/Flamethrower_Car.Flamethrower_Car","",""
RM_FlamethrowerActive,"/Game/Skills/Blueprints/Railman/Skill_Railmaster_FlameBlast.Skill_Railmaster_FlameBlast_C","Character.Player.Railman","NSLOCTEXT(""SkillsTable"", ""RM_FlamethrowerActive_DisplayName"", ""Flame Blast"")","Default","None","1","1","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","2.900000","0.250000","0.000000","0.000000","","0.000000","","0.000000","","None","None","None","",""
RM_ShotgonneActive,"/Game/Skills/Blueprints/Railman/Skill_Railmaster_Slug.Skill_Railmaster_Slug_C","","NSLOCTEXT(""SkillsTable"", ""1AF04A024875C73BEE68E0BF1EA0C38A"", ""Shotgonne Car Slug Shot"")","Default","None","1","1","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","2.800000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","None","",""
