---,SkillClass,CharacterTag,Animation,AnimationOverride,MaximumSkillLevel,MinimumSkillLevel,bShowSkillLevel,GameplayTags,ExclusiveTags,RequiredSkillTab,RequiredLevelInSkillTab,TraitMode,RequiredItemTags,TraitString,PerLevelDisplayTexts,PerLevelDisplayCategories,TraitCurve1,TraitCurve2,TraitCurve3,TraitCurve4,Tier1TraitString,Tier1DisplayText,Tier2TraitString,Tier2DisplayText,Tier3TraitString,Tier3DisplayText,bCanNeverBeUnlocked,bHiddenBehindCheats,SkillPanelRow,SkillPanelColumn,TryStatusEffect,TryDuration,DefaultSkillSet,DefaultSkillSlot,Icon,Notes
Electrode_LightningStrikeChance,"/Game/Skills/Blueprints/EmberWeapons/Electrode/SkillTreePlaceholders/SkillTree_Electrode_LightningStrikeChance.SkillTree_Electrode_LightningStrikeChance_C","Character.Player","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""Electrode"")","10","Default","(GameplayTags=)","ProcChance|LightningStrike=.025","(NSLOCTEXT(""SkillsTable"", ""785E7528401611199891BF8728FB7E32"", ""Increased chance for Lightning Strike""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","True","True","1","2","(RowName="""")","30.000000","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-percentBonus.T_ICN_RelicTrait-percentBonus",""
Electrode_LightningStrikeStun,"/Game/Skills/Blueprints/EmberWeapons/Electrode/SkillTreePlaceholders/SkillTree_Electrode_LightningStrikeStun.SkillTree_Electrode_LightningStrikeStun_C","Character.Player","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""Electrode"")","10","Default","(GameplayTags=)","RandomBonusPctBySkillName|Electrode_LightningStrikeStun=.1","(NSLOCTEXT(""SkillsTable"", ""0EB5C3274BD6CDF0A6CFCCA1BA481FE5"", ""Additional Stun duration for Lightning Strike""))","","PerLevelByOnes","None","None","None","","","","","","","True","True","2","2","(RowName="""")","30.000000","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-Toughness.T_ICN_RelicTrait-Toughness",""
Electrode_BoltsChance,"/Game/Skills/Blueprints/EmberWeapons/Electrode/SkillTreePlaceholders/SkillTree_Electrode_ChancetoUnleashBoltsOnKill.SkillTree_Electrode_ChancetoUnleashBoltsOnKill_C","Character.Player","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""Electrode"")","15","Default","(GameplayTags=)","ProcChance|ShockBoltsOnKill=.025","(NSLOCTEXT(""SkillsTable"", ""3D521AB9458A291D52714F99BF23333F"", ""Increased chance to fire shock bolts when you kill a Shocked enemy""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","True","True","2","3","(RowName="""")","30.000000","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-percentBonus.T_ICN_RelicTrait-percentBonus",""
Electrode_BoltDamage,"/Game/Skills/Blueprints/EmberWeapons/Electrode/SkillTreePlaceholders/SkillTree_Electrode_BoltsPerRankOnKill.SkillTree_Electrode_BoltsPerRankOnKill_C","Character.Player","Default","None","10","0","True","(GameplayTags=)","(GameplayTags=)","(RowName=""Electrode"")","15","Default","(GameplayTags=)","SkillDamageFactorMultiplier|Electrode_BoltsOnKill=.05","(NSLOCTEXT(""SkillsTable"", ""7336D12D4D3A13E8B76FD195BEA51F37"", ""Shock bolts on kill damage""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","True","True","1","3","(RowName="""")","30.000000","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-PlusSkillDmg.T_ICN_RelicTrait-PlusSkillDmg",""
Skill_MeleeAttack_Goblin,"/Game/Skills/Blueprints/Sharpshooter/Skill_MeleeAttack_Goblin.Skill_MeleeAttack_Goblin_C","","Default","None","1","1","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None","/Game/Skills/Blueprints/melee.melee","This is for sharpshooter minion. Added to table so we can affect it with a per level bonus."
Amulet_Activation,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/Skill_PainandGain_VictoryPerformance.Skill_PainandGain_VictoryPerformance_C","Character.Player","Default","None","1","1","False","(GameplayTags=((TagName=""Skill.Relic.ChampionsAmulet""),(TagName=""Skill.Relic.UltimateActive""),(TagName=""Skill.Active"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","Default","None","/Game/UI/Textures/LooseIcons/Relic_Victory_Performance.Relic_Victory_Performance",""
Amulet_ActiveSkill,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/Skill_PainandGain_ShieldBash.Skill_PainandGain_ShieldBash_C","Character.Player","Default","None","1","0","False","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Relic.Active""),(TagName=""Skill.Relic.ChampionsAmulet""),(TagName=""Skill.Cooldown"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","1","0","(RowName="""")","30.000000","Default","Skill00","/Game/UI/Textures/LooseIcons/Body_Block_Passive.Body_Block_Passive",""
Amulet_Innervate,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampsionsAmulet_Innervate.SkillTree_ChampsionsAmulet_Innervate_C","Character.Player","Default","None","1","0","False","(GameplayTags=((TagName=""Skill.Relic.ChampionsAmulet""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","(GameplayTags=)","","","","ProcChance|SpeedOnBlock=1","None","None","None","","","","","","","False","False","2","0","(RowName="""")","30.000000","None","None","/Game/UI/Textures/LooseIcons/Relic_Innervate.Relic_Innervate",""
Amulet_AdaptiveArmor,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_AdaptiveArmor.SkillTree_ChampionsAmulet_AdaptiveArmor_C","Character.Player","Default","None","1","0","False","(GameplayTags=((TagName=""Skill.Relic.ChampionsAmulet""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","3","0","(RowName="""")","30.000000","None","None","/Game/Skills/textures/PlaceholderSkillIcons/Placeholder_AOESKill03.Placeholder_AOESKill03",""
Amulet_EnhancedActivation,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_EnhancedActivation.SkillTree_ChampionsAmulet_EnhancedActivation_C","Character.Player","Default","None","1","0","False","(GameplayTags=((TagName=""Skill.Relic.ChampionsAmulet""),(TagName=""Skill.Passive""),(TagName=""Skill.Relic.UltimateActive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","4","0","(RowName="""")","30.000000","None","None","/Game/Skills/textures/PlaceholderSkillIcons/Placeholder_PassiveSkill01.Placeholder_PassiveSkill01",""
Amulet_BlockChanceOnActivate,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_BlockChanceWhenActive.SkillTree_ChampionsAmulet_BlockChanceWhenActive_C","Character.Player","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Relic.ChampionsAmulet""),(TagName=""Skill.Passive""),(TagName=""Skill.Relic.Activated"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","StatusEffect","(GameplayTags=)","BlockChance=.025","(NSLOCTEXT(""SkillsTable"", ""CB6761CB40797C17A9CAB7AB575663AC"", ""Increased Block chance on Activation""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","0","1","(RowName="""")","30.000000","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-BlockChance.T_ICN_RelicTrait-BlockChance",""
Amulet_ThornsWhenActive,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_ThornDamageWhileActive.SkillTree_ChampionsAmulet_ThornDamageWhileActive_C","Character.Player","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Relic.ChampionsAmulet""),(TagName=""Skill.Passive""),(TagName=""Skill.Relic.Activated"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","StatusEffect","(GameplayTags=)","SkillDamageFactorMultiplier|Amulet_ThornsWhenActive=.1;ProcChance|Thorns=1","(NSLOCTEXT(""SkillsTable"", ""99ED7E9B40DCFCCE40F6F8B30804B960"", ""Riposte damage""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","0","2","(RowName="""")","30.000000","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-AlternateDmg.T_ICN_RelicTrait-AlternateDmg",""
Amulet_ActiveSkillDamage,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_ShieldBashDamage.SkillTree_ChampionsAmulet_ShieldBashDamage_C","Character.Player","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Relic.ChampionsAmulet""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","(GameplayTags=)","SkillDamageFactorMultiplier|Amulet_ActiveSkill=.05","","","None","None","None","None","","","","","","","False","False","1","1","(RowName="""")","30.000000","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-ArmorBonus.T_ICN_RelicTrait-ArmorBonus",""
Amulet_HealthRegenAmount,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_ShieldBashRegen.SkillTree_ChampionsAmulet_ShieldBashRegen_C","Character.Player","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.Relic.ChampionsAmulet"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","(GameplayTags=)","BonusChancePctBySkillName|Amulet_ActiveSkill=.01","(NSLOCTEXT(""SkillsTable"", ""7341F6BD425FFDBFF8A431A55E1293BB"", ""Increased regeneration when you use Shield Bash""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","1","2","(RowName="""")","30.000000","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-HealingSkills.T_ICN_RelicTrait-HealingSkills",""
Amulet_InnervateBasicDamage,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_InnervateBasicDamage.SkillTree_ChampionsAmulet_InnervateBasicDamage_C","Character.Player","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Relic.ChampionsAmulet""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","(GameplayTags=)","BonusChancePctBySkillName|Amulet_Innervate=.05","(NSLOCTEXT(""SkillsTable"", ""087597C5476721FE1776A59EF8044899"", ""Bonus damage to basic attacks while Innervated""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","2","1","(RowName="""")","30.000000","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-Toughness.T_ICN_RelicTrait-Toughness",""
Amulet_InnervateBasicCritChance,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_InnervateBasicCritChance.SkillTree_ChampionsAmulet_InnervateBasicCritChance_C","Character.Player","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Relic.ChampionsAmulet""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","(GameplayTags=)","BonusChancePctBySkillName|Amulet_InnervateBasicCritChance=.1","(NSLOCTEXT(""SkillsTable"", ""B4CF2C114B86393DFA000E9A9C2D6C74"", ""Increased chance to Critically Strike with basic attacks while Innervated""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","2","2","(RowName="""")","30.000000","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-UndeadBonus.T_ICN_RelicTrait-UndeadBonus",""
Amulet_AdapativeArmorBonus,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_AdaptiveArmorBonus.SkillTree_ChampionsAmulet_AdaptiveArmorBonus_C","Character.Player","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Relic.ChampionsAmulet""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","3","1","(RowName="""")","30.000000","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-BuffSkills.T_ICN_RelicTrait-BuffSkills",""
Amulet_AdaptiveArmorDuration,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_AdaptiveArmorDuration.SkillTree_ChampionsAmulet_AdaptiveArmorDuration_C","Character.Player","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Relic.ChampionsAmulet""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","3","2","(RowName="""")","30.000000","None","None","/Game/UI/Textures/LooseIcons/T_ICN_RelicTrait-CooldownBonus.T_ICN_RelicTrait-CooldownBonus",""
ChampionsAmuletThorns,"/Game/Skills/Blueprints/EmberWeapons/ProcSkill_Thorns.ProcSkill_Thorns_C","Character.Player","Default","None","1","0","True","(GameplayTags=((TagName=""Skill.Relic.ChampionsAmulet"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None","None","has to be in table so we can scale the damage via per level bonuses"
Pet_SummonSkeleton,"/Game/Skills/Blueprints/Pets/AurasandBuffs/Skill_SummonSkeleton.Skill_SummonSkeleton_C","Character","Instant","None","1","0","False","(GameplayTags=((TagName=""Skill.Pet"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","1","2","(RowName="""")","30.000000","Pet","Skill00","/Game/UI/Textures/LooseIcons/Summoned_Skeleton_Status.Summoned_Skeleton_Status",""
Pet_Immobilize,"/Game/Skills/Blueprints/Pets/AurasandBuffs/Skill_PetImmobilize.Skill_PetImmobilize_C","Character","Default","None","1","0","False","(GameplayTags=((TagName=""Skill.Pet"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","2","2","(RowName="""")","30.000000","Pet","Skill00","/Game/UI/Textures/LooseIcons/Immobilized_Status_Icon.Immobilized_Status_Icon",""
Pet_PasstheGas,"/Game/Skills/Blueprints/Pets/DamageSkills/Skill_PasstheGas.Skill_PasstheGas_C","Character","Default","None","1","0","False","(GameplayTags=((TagName=""Skill.Pet"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","2","3","(RowName="""")","30.000000","Pet","Skill00","/Game/UI/Textures/LooseIcons/Poisoned_Final.Poisoned_Final",""
Pet_LifeSteal,"/Game/Skills/Blueprints/Pets/AurasandBuffs/Skill_PetLifeSteal.Skill_PetLifeSteal_C","Character","Default","None","1","0","False","(GameplayTags=((TagName=""Skill.Pet"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","1","1","(RowName="""")","30.000000","Pet","Skill00","/Game/UI/Textures/LooseIcons/Bleed_Status_Icon.Bleed_Status_Icon",""
DM_RadiantBlastMissile,"/Game/Skills/Blueprints/DuskMage/Skill_RadiantBlast_Proc.Skill_RadiantBlast_Proc_C","Character.Player.DuskMage","Default","None","1","0","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None","None",""
Potion_Electric,"/Game/Skills/Blueprints/Skill_PolarizedPotion.Skill_PolarizedPotion_C","Character.Player","Default","None","1","1","False","(GameplayTags=((TagName=""Skill.Potion"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","Default","Potion","/Game/UI/Textures/LooseIcons/Shocked_Final.Shocked_Final",""
RM_MortarPassive,"/Game/Skills/Blueprints/Railman/Skill_Railmaster_TurretMortar.Skill_Railmaster_TurretMortar_C","Character.Player.Railman","Default","None","1","1","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None","/Game/UI/Textures/LooseIcons/Add_Mortar_Passive.Add_Mortar_Passive",""
RM_TurretPassive,"/Game/Skills/Blueprints/Railman/Skill_Turret_Shoot.Skill_Turret_Shoot_C","Character.Player.Railman","Default","None","1","1","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None","None",""
RM_ShotgunPassive,"/Game/Skills/Blueprints/Railman/Skill_Railmaster_TurretShotgonne.Skill_Railmaster_TurretShotgonne_C","Character.Player.Railman","Default","None","1","1","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None","/Game/Skills/Blueprints/Railman/Shotgonne_Car.Shotgonne_Car",""
RM_FlamethrowerPassive,"/Game/Skills/Blueprints/Railman/Skill_Railmaster_TurretFlamethrower.Skill_Railmaster_TurretFlamethrower_C","Character.Player.Railman","Default","None","1","1","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None","/Game/Skills/Blueprints/Railman/Flamethrower_Car.Flamethrower_Car",""
RM_FlamethrowerActive,"/Game/Skills/Blueprints/Railman/Skill_Railmaster_FlameBlast.Skill_Railmaster_FlameBlast_C","Character.Player.Railman","Default","None","1","1","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None","None",""
RM_ShotgonneActive,"/Game/Skills/Blueprints/Railman/Skill_Railmaster_Slug.Skill_Railmaster_Slug_C","","Default","None","1","1","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None","None",""
Skill_MeleeAttack_SharpshooterMinion,"/Game/Skills/Blueprints/Monsters/Skill_MeleeAttack_SharpshooterMinion.Skill_MeleeAttack_SharpshooterMinion_C","Character.Player.Sharpshooter","Default","None","1","1","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None","/Game/Skills/Blueprints/melee.melee",""
SS_ShastaBasic,"/Game/Skills/Blueprints/Monsters/Skill_MeleeAttack_Shasta.Skill_MeleeAttack_Shasta_C","Character.Player.Sharpshooter","Default","None","1","1","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None","/Game/Skills/Blueprints/melee.melee",""
BaneSpiderLargeMelee,"/Game/Skills/Blueprints/Monsters/Skill_MeleeAttackBaneSpiderLarge.Skill_MeleeAttackBaneSpiderLarge_C","Character","Default","None","1","1","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None","/Game/Skills/Blueprints/melee.melee",""
