---,DisplayName,Description,DescriptionLong,FlavorText,EmberWeaponData,OffHandWeaponToEquip,bUseAffixWithName,SlotForSkillDescription,MinLevel,MaxLevel,DropWeight,GoldValue,ItemWardrobe,bCanBeDyed,DyeRow,GameplayTags,AffixAnyTags,AffixAllTags,AffixSpawnRowName,ItemQuality,LootContent,LootContentRecipe,LootContentRecipeUnit,DamageType,Spoke,PlayerClass,AnimSlotPrefix,AnimSlotSuffix,bIsTwoHanded,bCanSell,bCanDestroy,bCanBeUsed,bCanBulkBuy,bIgnoreLevel,bIgnoreSpoke,bIgnoreDroppedArea,AttackSpeedIndex,bIsStatStick,PickupAction,PickUpTraitString,MaxStackSize,IconOverride,ItemClass,Notes
Weapon_Global_Focus_Rare_Ice_01,"NSLOCTEXT(""ItemsTable"", ""B2278967482D0EA62FB10D87391ABC35"", ""Polyhedron"")","","","","(RowName="""")","(RowName="""")","True","None","1.000000","20.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Ice;Item.Weapon.1H","Affix.Damage.Ice;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.Effect.Ice;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Ice","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_pyramids/w_focus_1h_pyramids_t3a_bp.w_focus_1h_pyramids_t3a_bp_C",""
Weapon_Global_Focus_Rare_Ice_02,"NSLOCTEXT(""ItemsTable"", ""D3BFC928452C8C6774FF3FBA36B0E49E"", ""Mask"")","","","","(RowName="""")","(RowName="""")","True","None","10.000000","30.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Ice;Item.Weapon.1H","Affix.Damage.Ice;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.Effect.Ice;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Ice","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_iconic/w_focus_1h_iconic_t2d_bp.w_focus_1h_iconic_t2d_bp_C",""
Weapon_Global_Focus_Rare_Ice_03,"NSLOCTEXT(""ItemsTable"", ""40AC47404246746A703112A700FF636E"", ""Beast Eye"")","","","","(RowName="""")","(RowName="""")","True","None","10.000000","30.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Ice;Item.Weapon.1H","Affix.Damage.Ice;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.Effect.Ice;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Ice","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_beasteye/w_focus_1h_beasteye_t3a_bp.w_focus_1h_beasteye_t3a_bp_C",""
Weapon_Global_Focus_Rare_Ice_04,"NSLOCTEXT(""ItemsTable"", ""2A7292A040BA578B813476B16081F5FB"", ""Eye Claw"")","","","","(RowName="""")","(RowName="""")","True","None","20.000000","40.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Ice;Item.Weapon.1H","Affix.Damage.Ice;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.Effect.Ice;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Ice","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_eyeclaw/w_focus_1h_eyeclaw_t3a_bp.w_focus_1h_eyeclaw_t3a_bp_C",""
Weapon_Global_Focus_Rare_Ice_05,"NSLOCTEXT(""ItemsTable"", ""1112C6264FE924C4D765F79EB28055F4"", ""Netherskull"")","","","","(RowName="""")","(RowName="""")","True","None","20.000000","40.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Ice;Item.Weapon.1H","Affix.Damage.Ice;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.Effect.Ice;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Ice","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_netherimskull/w_focus_1h_netherimskull_t3a_bp.w_focus_1h_netherimskull_t3a_bp_C",""
Weapon_Global_Focus_Rare_Ice_06,"NSLOCTEXT(""ItemsTable"", ""F00F32974C27DF4081786D91D0FA2F03"", ""Doompipe"")","","","","(RowName="""")","(RowName="""")","True","None","30.000000","50.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Ice;Item.Weapon.1H","Affix.Damage.Ice;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.Effect.Ice;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Ice","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_devilpipe/w_focus_1h_devilpipe_t3a_bp.w_focus_1h_devilpipe_t3a_bp_C",""
Weapon_Global_Focus_Rare_Ice_07,"NSLOCTEXT(""ItemsTable"", ""7C22F8FE42B9A2ACBE43F099D0E0EB97"", ""Deathbloom"")","","","","(RowName="""")","(RowName="""")","True","None","30.000000","50.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Ice;Item.Weapon.1H","Affix.Damage.Ice;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.Effect.Ice;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Ice","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_vsindividuals/w_focus_1h_vsindividuals_t3a_bp.w_focus_1h_vsindividuals_t3a_bp_C",""
Weapon_Global_Focus_Rare_Physical_01,"NSLOCTEXT(""ItemsTable"", ""A0615D964A2784ECE3439E97ECA42610"", ""Polyhedron"")","","","","(RowName="""")","(RowName="""")","True","None","1.000000","20.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Physical;Item.Weapon.1H","Affix.Damage.Physical;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Physical;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_pyramids/w_focus_1h_pyramids_t3a_bp.w_focus_1h_pyramids_t3a_bp_C",""
Weapon_Global_Focus_Rare_Physical_02,"NSLOCTEXT(""ItemsTable"", ""02230A9F4D1EC64B7074188E72835A62"", ""Mask"")","","","","(RowName="""")","(RowName="""")","True","None","10.000000","30.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Physical;Item.Weapon.1H","Affix.Damage.Physical;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Physical;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_iconic/w_focus_1h_iconic_t2d_bp.w_focus_1h_iconic_t2d_bp_C",""
Weapon_Global_Focus_Rare_Physical_03,"NSLOCTEXT(""ItemsTable"", ""0638359E44B567B18729B1A39D7D29D3"", ""Beast Eye"")","","","","(RowName="""")","(RowName="""")","True","None","10.000000","30.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Physical;Item.Weapon.1H","Affix.Damage.Physical;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Physical;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_beasteye/w_focus_1h_beasteye_t3a_bp.w_focus_1h_beasteye_t3a_bp_C",""
Weapon_Global_Focus_Rare_Physical_04,"NSLOCTEXT(""ItemsTable"", ""C11E21CA499E64D9D83558A8362B62B7"", ""Eye Claw"")","","","","(RowName="""")","(RowName="""")","True","None","20.000000","40.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Physical;Item.Weapon.1H","Affix.Damage.Physical;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Physical;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_eyeclaw/w_focus_1h_eyeclaw_t3a_bp.w_focus_1h_eyeclaw_t3a_bp_C",""
Weapon_Global_Focus_Rare_Physical_05,"NSLOCTEXT(""ItemsTable"", ""65EFA38E4D994EB263D5A4A3AC7CE4FD"", ""Netherskull"")","","","","(RowName="""")","(RowName="""")","True","None","20.000000","40.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Physical;Item.Weapon.1H","Affix.Damage.Physical;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Physical;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_netherimskull/w_focus_1h_netherimskull_t3a_bp.w_focus_1h_netherimskull_t3a_bp_C",""
Weapon_Global_Focus_Rare_Physical_06,"NSLOCTEXT(""ItemsTable"", ""982B9FF84E7090F49FD16894CAFD0A26"", ""Doompipe"")","","","","(RowName="""")","(RowName="""")","True","None","30.000000","50.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Physical;Item.Weapon.1H","Affix.Damage.Physical;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Physical;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_devilpipe/w_focus_1h_devilpipe_t3a_bp.w_focus_1h_devilpipe_t3a_bp_C",""
Weapon_Global_Focus_Rare_Physical_07,"NSLOCTEXT(""ItemsTable"", ""AAF730994287D1CBBE9D8FB21FD92D30"", ""Deathbloom"")","","","","(RowName="""")","(RowName="""")","True","None","30.000000","50.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Physical;Item.Weapon.1H","Affix.Damage.Physical;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Physical;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_vsindividuals/w_focus_1h_vsindividuals_t3a_bp.w_focus_1h_vsindividuals_t3a_bp_C",""
Weapon_Global_Focus_Rare_Poison_01,"NSLOCTEXT(""ItemsTable"", ""6FE3F02E4714D16BE5BB6C9613BFCA45"", ""Polyhedron"")","","","","(RowName="""")","(RowName="""")","True","None","1.000000","20.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Poison;Item.Weapon.1H","Affix.Damage.Poison;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Poison;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Poison","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_pyramids/w_focus_1h_pyramids_t3a_bp.w_focus_1h_pyramids_t3a_bp_C",""
Weapon_Global_Focus_Rare_Poison_02,"NSLOCTEXT(""ItemsTable"", ""28318A21477608189F0E438564947125"", ""Mask"")","","","","(RowName="""")","(RowName="""")","True","None","10.000000","30.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Poison;Item.Weapon.1H","Affix.Damage.Poison;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Poison;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Poison","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_iconic/w_focus_1h_iconic_t2d_bp.w_focus_1h_iconic_t2d_bp_C",""
Weapon_Global_Focus_Rare_Poison_03,"NSLOCTEXT(""ItemsTable"", ""40E088214286A7F015385FA491F13479"", ""Beast Eye"")","","","","(RowName="""")","(RowName="""")","True","None","10.000000","30.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Poison;Item.Weapon.1H","Affix.Damage.Poison;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Poison;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Poison","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_beasteye/w_focus_1h_beasteye_t3a_bp.w_focus_1h_beasteye_t3a_bp_C",""
Weapon_Global_Focus_Rare_Poison_04,"NSLOCTEXT(""ItemsTable"", ""AFFD8C2448E819FC1B4302A83F4B2B14"", ""Eye Claw"")","","","","(RowName="""")","(RowName="""")","True","None","20.000000","40.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Poison;Item.Weapon.1H","Affix.Damage.Poison;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Poison;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Poison","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_eyeclaw/w_focus_1h_eyeclaw_t3a_bp.w_focus_1h_eyeclaw_t3a_bp_C",""
Weapon_Global_Focus_Rare_Poison_05,"NSLOCTEXT(""ItemsTable"", ""FC4F4323496A006E59314D92BC623146"", ""Netherskull"")","","","","(RowName="""")","(RowName="""")","True","None","20.000000","40.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Poison;Item.Weapon.1H","Affix.Damage.Poison;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Poison;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Poison","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_netherimskull/w_focus_1h_netherimskull_t3a_bp.w_focus_1h_netherimskull_t3a_bp_C",""
Weapon_Global_Focus_Rare_Poison_06,"NSLOCTEXT(""ItemsTable"", ""AC1278D04A5A78CC922670842F1300A1"", ""Doompipe"")","","","","(RowName="""")","(RowName="""")","True","None","30.000000","50.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Poison;Item.Weapon.1H","Affix.Damage.Poison;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Poison;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Poison","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_devilpipe/w_focus_1h_devilpipe_t3a_bp.w_focus_1h_devilpipe_t3a_bp_C",""
Weapon_Global_Focus_Rare_Poison_07,"NSLOCTEXT(""ItemsTable"", ""C9127E2F4DCA40F69C534296D419E451"", ""Deathbloom"")","","","","(RowName="""")","(RowName="""")","True","None","30.000000","50.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Poison;Item.Weapon.1H","Affix.Damage.Poison;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Poison;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Poison","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_vsindividuals/w_focus_1h_vsindividuals_t3a_bp.w_focus_1h_vsindividuals_t3a_bp_C",""
Weapon_Global_Focus_Rare_Water_01,"NSLOCTEXT(""ItemsTable"", ""580DD3E94399EB2BA9BF10929A1C87F5"", ""Polyhedron"")","","","","(RowName="""")","(RowName="""")","True","None","1.000000","20.000000","0","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Focus;Element.Water;Item.Weapon.1H","Affix.Damage.Water;Affix.Damage.Crab;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Water;Affix.Energy.Regen","Item.Weapon.Focus","Focus_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Water","None","Character.Player.DuskMage;Character.Player.Forged;Character.Player.Railman","None","Focus","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_focus_1h_pyramids/w_focus_1h_pyramids_t3a_bp.w_focus_1h_pyramids_t3a_bp_C",""
